original_index,positive_sentences,integrated_sentences,doi
55/227,Band Structure Viewer The Band Structure Viewer allows us to show and check a band structure quickly by dragging-and-dropping a Band ﬁle in the end of OpenMX's band structure calculation.,"Moreover, an isosurface image in a crystal structure can be extended to a larger supercell. 3.3. Band Structure Viewer The Band Structure Viewer allows us to show and check a band structure quickly by dragging-and-dropping a Band ﬁle in the end of OpenMX's band structure calculation.",4/10.1016/j.jmgm.2019.03.013
56/227,It also includes a function to rescale a band structure by using mouse wheel or buttons. Fig. 2.,Band Structure Viewer The Band Structure Viewer allows us to show and check a band structure quickly by dragging-and-dropping a Band ﬁle in the end of OpenMX's band structure calculation. It also includes a function to rescale a band structure by using mouse wheel or buttons. Fig. 2.,4/10.1016/j.jmgm.2019.03.013
137/227,Band Structure Viewer The Band Structure Viewer is developed for showing a band structure quickly by dragging-and-dropping a Band ﬁle in the end of OpenMX's band structure calculation as shown in Fig. 4.,"After all of small cells are transformed, vertices and edges in small cells can be established and plotted by the Three.js library to visualize an isosurface image. 4.3. Band Structure Viewer The Band Structure Viewer is developed for showing a band structure quickly by dragging-and-dropping a Band ﬁle in the end of OpenMX's band structure calculation as shown in Fig. 4.",4/10.1016/j.jmgm.2019.03.013
138/227,It supports a function for zooming in/out to a certain band structure range by controlling the mouse wheel or buttons.,Band Structure Viewer The Band Structure Viewer is developed for showing a band structure quickly by dragging-and-dropping a Band ﬁle in the end of OpenMX's band structure calculation as shown in Fig. 4. It supports a function for zooming in/out to a certain band structure range by controlling the mouse wheel or buttons.,4/10.1016/j.jmgm.2019.03.013
139/227,The drop-down menu pro- vides options for scaling a band structure and setting display styles.,It supports a function for zooming in/out to a certain band structure range by controlling the mouse wheel or buttons. The drop-down menu pro- vides options for scaling a band structure and setting display styles.,4/10.1016/j.jmgm.2019.03.013
140/227,"5. Conclusions The OpenMX Viewer is an interactive web-based crystalline and molecular structure viewer for users to: (1) visualize crystal structures, isosurfaces and band strucutres; (2) analyze static/dy- namic data of OpenMX; and, (3) save structural information in a XYZ format, a CIF format, or an OpenMX input format.","The drop-down menu pro- vides options for scaling a band structure and setting display styles. 5. Conclusions The OpenMX Viewer is an interactive web-based crystalline and molecular structure viewer for users to: (1) visualize crystal structures, isosurfaces and band strucutres; (2) analyze static/dy- namic data of OpenMX; and, (3) save structural information in a XYZ format, a CIF format, or an OpenMX input format.",4/10.1016/j.jmgm.2019.03.013
141/227,"It provides three kinds of viewers, Structure Viewer, Cube 3D Viewer and Band Structure Viewer, to check various properties by dragging-and- dropping ﬁles conveniently in a compatible web browser without any installations, upgrades, updates and terminal commands.","5. Conclusions The OpenMX Viewer is an interactive web-based crystalline and molecular structure viewer for users to: (1) visualize crystal structures, isosurfaces and band strucutres; (2) analyze static/dy- namic data of OpenMX; and, (3) save structural information in a XYZ format, a CIF format, or an OpenMX input format. It provides three kinds of viewers, Structure Viewer, Cube 3D Viewer and Band Structure Viewer, to check various properties by dragging-and- dropping ﬁles conveniently in a compatible web browser without any installations, upgrades, updates and terminal commands.",4/10.1016/j.jmgm.2019.03.013
143/227,The Cube 3D Viewer can show an isosurface of electron density or molecular orbitals by reading a cube ﬁle.,"The Structure Viewer is capable of showing crystal structures, measuring bond lengths, bond angles, and a dihedral angle, and playing an animation of molecular dynamics simulations step-by- step or continuously. The Cube 3D Viewer can show an isosurface of electron density or molecular orbitals by reading a cube ﬁle.",4/10.1016/j.jmgm.2019.03.013
144/227,The Band Structure Viewer can be utilized by dragging-and-dropping a Band ﬁle to show a band structure directly in a web browser.,The Cube 3D Viewer can show an isosurface of electron density or molecular orbitals by reading a cube ﬁle. The Band Structure Viewer can be utilized by dragging-and-dropping a Band ﬁle to show a band structure directly in a web browser.,4/10.1016/j.jmgm.2019.03.013
148/227,"The band structure of diamond in the Band Structure Viewer, where the Fermi level is set to zero.","In the near future, we plan to release the OpenMX Structure Builder for users to construct or modify their structures. Fig. 4. The band structure of diamond in the Band Structure Viewer, where the Fermi level is set to zero.",4/10.1016/j.jmgm.2019.03.013
156/227,https://doi.org/10.1103/RevModPhys.86.253.,Phys. 86 (2014) 253e305. https://doi.org/10.1103/RevModPhys.86.253.,4/10.1016/j.jmgm.2019.03.013
162/227,https://doi.org/10.1103/PhysRevB.66.035322.,"Rev. B 66 (2002), 035322. https://doi.org/10.1103/PhysRevB.66.035322.",4/10.1016/j.jmgm.2019.03.013
206/227,https://doi.org/10.1103/PhysRevB.72. 045121.,"Rev. B 72 (4) (2005), 045121. https://doi.org/10.1103/PhysRevB.72. 045121.",4/10.1016/j.jmgm.2019.03.013
11/381,"This is due to the high anisotropy of opto-electronic properties of the constituent molecules or poly- mers, and their directional assembly into (semi-)crystals.","✉email: mingjian.wu@fau.de; erdmann.spiecker@fau.de NATURE COMMUNICATIONS |   (2022) 13:2911 | https://doi.org/10.1038/s41467-022-30413-5 | www.nature.com/naturecommunications 1 1234567890():,;T he properties of organic semiconductors and device per- formance, particularly in bulk heterojunction (BHJ) organic solar cells, are dictated by the nano-crystalline structure and morphology. This is due to the high anisotropy of opto-electronic properties of the constituent molecules or poly- mers, and their directional assembly into (semi-)crystals.",36/10.1038/s41467-022-30413-5
34/392,The Perdew-Burke-Ernzerhof (PBE)33 of generalized gradient approximation (GGA) is chosen as the exchange-correlation functional.,2 Methodology All the ﬁrst-principles calculations are performed based on the density functional theory (DFT) using the projector augmented wave (PAW) method31 as implemented in the Vienna ab-initio simulation package (VASP)32. The Perdew-Burke-Ernzerhof (PBE)33 of generalized gradient approximation (GGA) is chosen as the exchange-correlation functional.,99/10.1039/c6nr01349j
93/392,The gap is 2.014THz for mono- layer GeS and 0.105THz for monolayer GeSe.,There exists a gap between the two regions. The gap is 2.014THz for mono- layer GeS and 0.105THz for monolayer GeSe.,99/10.1039/c6nr01349j
137/392,"Structure Direction Lattice constant Thickness E vg κ α Contribution (%) rMFP (Å) (Å) (GPa) (km/s) (Wm−1K−1) FA TA LA optical (nm) GeS zigzag 3.671 5.361 29.74 4.21 9.81 1.019 35.07 24.52 28.01 12.40 24.44 armchair 4.457 7.80 2.66 2.94 0.986 25.90 26.88 26.38 20.84 15.23 GeSe zigzag 3.982 5.561 54.63 3.59 5.89 0.997 29.41 25.18 28.45 16.96 23.30 armchair 4.269 22.10 2.73 4.57 0.996 37.47 26.47 20.61 15.45 72.51 SnS zigzag 4.088 5.714 44.11 3.37 3.21 0.990 27.07 19.79 25.97 27.17 13.07 armchair 4.265 25.30 2.94 2.95 0.984 34.18 17.67 18.84 29.31 13.25 SnSe zigzag 4.294 5.888 45.14 3.13 2.95 0.999 31.39 25.16 14.90 28.55 12.04 armchair 4.370 23.72 2.97 2.59 0.998 30.13 23.21 16.40 30.26 10.44 bulk SnSe zigzag 4.214 11.776 42.21 3.08 1.77 0.971 17.66 10.20 9.21 62.93 6.86 armchair 4.520 21.16 2.51 0.84 0.946 10.96 13.21 8.86 66.97 4.30 cesses, which are quantiﬁed as the Grüneisen parameters (γ) and anharmonic phase space volume (P3), respectively.5 The order of κ is monolayer GeS > GeSe > SnS > SnSe > bulk SnSe, which is consistent with the order of P3 as shown in Fig. 4(c) except monolayer GeS.","The properties of bulk SnSe are also listed in addition to the four monolayer compounds of GeS, GeSe, SnS and SnSe. Structure Direction Lattice constant Thickness E vg κ α Contribution (%) rMFP (Å) (Å) (GPa) (km/s) (Wm−1K−1) FA TA LA optical (nm) GeS zigzag 3.671 5.361 29.74 4.21 9.81 1.019 35.07 24.52 28.01 12.40 24.44 armchair 4.457 7.80 2.66 2.94 0.986 25.90 26.88 26.38 20.84 15.23 GeSe zigzag 3.982 5.561 54.63 3.59 5.89 0.997 29.41 25.18 28.45 16.96 23.30 armchair 4.269 22.10 2.73 4.57 0.996 37.47 26.47 20.61 15.45 72.51 SnS zigzag 4.088 5.714 44.11 3.37 3.21 0.990 27.07 19.79 25.97 27.17 13.07 armchair 4.265 25.30 2.94 2.95 0.984 34.18 17.67 18.84 29.31 13.25 SnSe zigzag 4.294 5.888 45.14 3.13 2.95 0.999 31.39 25.16 14.90 28.55 12.04 armchair 4.370 23.72 2.97 2.59 0.998 30.13 23.21 16.40 30.26 10.44 bulk SnSe zigzag 4.214 11.776 42.21 3.08 1.77 0.971 17.66 10.20 9.21 62.93 6.86 armchair 4.520 21.16 2.51 0.84 0.946 10.96 13.21 8.86 66.97 4.30 cesses, which are quantiﬁed as the Grüneisen parameters (γ) and anharmonic phase space volume (P3), respectively.5 The order of κ is monolayer GeS > GeSe > SnS > SnSe > bulk SnSe, which is consistent with the order of P3 as shown in Fig. 4(c) except monolayer GeS.",99/10.1039/c6nr01349j
