passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"DOI: 10.1103/PhysRevB.88.115309 PACS number(s): 81.07.−b, 81.16.Nd, 68.35.Gy, 73.30.+y I. INTRODUCTION The introduction of SiGe heterostructures into mainstream Si technology has been identiﬁed as a possible solution to overcome the physical limitations of Si by opening new degrees of freedom via band structure engineering.1,2 Much work has also been devoted to ﬁnding the best deposition or fabrication strategy with which to apply tensile strain to pure Ge structures in order to reduce the energy difference gap = Edir gap −Eindir gap = 140 meV between the direct Edir gap and indirect Eindir gap band gaps,3–5 thus favoring population inversion and eventually lasing.6 A large tensile strain is necessary for enhanced gap shrinkage, and for the same lattice deformation, biaxial strain is more effective than uniaxial strain,7 possibly due to the larger hydrostatic component, which signiﬁcantly affects the shift of the valence and conduction band states. According to recent k·p calculations,7 Ge grown along the [001] direction acquires a direct band gap (i.e., gap = 0) with ∼1.7% biaxial strain (hydrostatic strain, εh ≈0.73%) or ∼4.6% uniaxial strain (εh ≈0.74%).","According to recent k·p calculations,7 Ge grown along the [001] direction acquires a direct band gap (i.e., gap = 0) with ∼1.7% biaxial strain (hydrostatic strain, εh ≈0.73%) or ∼4.6% uniaxial strain (εh ≈0.74%).",22/10.1103/PhysRevB.88.115309,Ge,140,meV,0,1,1
"DOI: 10.1103/PhysRevB.88.115309 PACS number(s): 81.07.−b, 81.16.Nd, 68.35.Gy, 73.30.+y I. INTRODUCTION The introduction of SiGe heterostructures into mainstream Si technology has been identiﬁed as a possible solution to overcome the physical limitations of Si by opening new degrees of freedom via band structure engineering.1,2 Much work has also been devoted to ﬁnding the best deposition or fabrication strategy with which to apply tensile strain to pure Ge structures in order to reduce the energy difference gap = Edir gap −Eindir gap = 140 meV between the direct Edir gap and indirect Eindir gap band gaps,3–5 thus favoring population inversion and eventually lasing.6 A large tensile strain is necessary for enhanced gap shrinkage, and for the same lattice deformation, biaxial strain is more effective than uniaxial strain,7 possibly due to the larger hydrostatic component, which signiﬁcantly affects the shift of the valence and conduction band states. According to recent k·p calculations,7 Ge grown along the [001] direction acquires a direct band gap (i.e., gap = 0) with ∼1.7% biaxial strain (hydrostatic strain, εh ≈0.73%) or ∼4.6% uniaxial strain (εh ≈0.74%).","According to recent k·p calculations,7 Ge grown along the [001] direction acquires a direct band gap (i.e., gap = 0) with ∼1.7% biaxial strain (hydrostatic strain, εh ≈0.73%) or ∼4.6% uniaxial strain (εh ≈0.74%).",22/10.1103/PhysRevB.88.115309,Ge,0,meV,1,1,0
"Figure 3(b) shows EZðBÞ for different NC sizes, from which the g factors of these absorbing excitons jgexj are determined. jgexj increases from 2 to 5 from smallest to largest NCs, which likely results from increased spin-orbit coupling with decreasing band gap.","jgexj increases from 2 to 5 from smallest to largest NCs, which likely results from increased spin-orbit coupling with decreasing band gap.",177/10.1103/PhysRevLett.105.067403,None,None,None,0,0,0
"It has been shown that different X-site halides can greatly affect the band gap of Sn-based perovskites [215, 225]. For instance, the band gap can be tuned from 1.3 to 3.61 eV from by changing the X anion in MASnX3 from I−to Cl−.","For instance, the band gap can be tuned from 1.3 to 3.61 eV from by changing the X anion in MASnX3 from I−to Cl−.",123/10.1088/1361-6528/abcf6d,MASnCl3,3.61,None,0,1,0
"Also, Sn/Pb hybrid perovskites were found to exhibit signiﬁcant band gap bowing, where the alloy band gaps are smaller than the band gap of both end compounds. Recently, MA(Pb1−xSnx)I3 has demonstrated a band gap below 1.2 eV at x=0.5 [226].","Recently, MA(Pb1−xSnx)I3 has demonstrated a band gap below 1.2 eV at x=0.5 [226].",123/10.1088/1361-6528/abcf6d,MA(Pb1−xSnx)I3,1.2,eV,1,1,1
"In addition, Li, Kavanagh et al showed that band gap bowing occurs in Cs2Ag(SbxBi1−x)Br6 [75]. The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).","The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).",123/10.1088/1361-6528/abcf6d,Cs2Ag(SbxBi1−x)Br6,x=0.9,2.08 eV,1,0,1
"In addition, Li, Kavanagh et al showed that band gap bowing occurs in Cs2Ag(SbxBi1−x)Br6 [75]. The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).","The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).",123/10.1088/1361-6528/abcf6d,Cs2AgSbBr6,2.18,eV,1,1,1
"In addition, Li, Kavanagh et al showed that band gap bowing occurs in Cs2Ag(SbxBi1−x)Br6 [75]. The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).","The alloy double per- ovskites exhibited a band gap value of 2.08 eV at x=0.9, which is smaller than Cs2AgSbBr6 (2.18 eV) and Cs2AgBiBr6 (2.25 eV).",123/10.1088/1361-6528/abcf6d,Cs2AgBiBr6,2.25,None,1,1,0
"Chalcogenide perovskites Chalcogenide perovskites also have the ABX3 chemical formula, but have the X-site anions replaced by S2−. Owing to their stable crystal structure and smaller band gaps (1.5–2 eV), BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.","Owing to their stable crystal structure and smaller band gaps (1.5–2 eV), BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.",123/10.1088/1361-6528/abcf6d,BaZrS3,1.5-2,eV,1,1,1
"Chalcogenide perovskites Chalcogenide perovskites also have the ABX3 chemical formula, but have the X-site anions replaced by S2−. Owing to their stable crystal structure and smaller band gaps (1.5–2 eV), BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.","Owing to their stable crystal structure and smaller band gaps (1.5–2 eV), BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.",123/10.1088/1361-6528/abcf6d,SrZrS3,1.5-2,eV,1,1,1
"Chalcogenide perovskites Chalcogenide perovskites also have the ABX3 chemical formula, but have the X-site anions replaced by S2−. Owing to their stable crystal structure and smaller band gaps (1.5–2 eV), BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.","Owing to their stable crystal structure and smaller band gaps (1.5–2 eV), BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.",123/10.1088/1361-6528/abcf6d,LaYS3,1.5-2,eV,1,1,1
"Reproduced from [241] with permission of The Royal Society of Chemistry. 22 Nanotechnology 32 (2021) 132004 Topical Revieweffectively reduce the band gap of BaZrS3 to 1.51 eV [248], resulting a theoretical conversion efﬁciency up to 32%.","22 Nanotechnology 32 (2021) 132004 Topical Revieweffectively reduce the band gap of BaZrS3 to 1.51 eV [248], resulting a theoretical conversion efﬁciency up to 32%.",123/10.1088/1361-6528/abcf6d,BaZrS3,151,eV,1,1,1
"A similar synthesis process was conducted by heating Sr, Zr powders and sulfur at 850 ℃and 1000 ℃for 3 weeks to prepare α-SrZrS3 and β-SrZrS3, respectively [211]. α-SrZrS3 and β-SrZrS3 individually exhibits a direct band gap of around 1.53 and 2.05–2.13 eV, and both phases have large absorption coefﬁcients on the order of 104–105 cm−1 in the UV to visible range [23, 210].","α-SrZrS3 and β-SrZrS3 individually exhibits a direct band gap of around 1.53 and 2.05–2.13 eV, and both phases have large absorption coefﬁcients on the order of 104–105 cm−1 in the UV to visible range [23, 210].",123/10.1088/1361-6528/abcf6d,α-SrZrS3,1.53,eV,1,1,1
"A similar synthesis process was conducted by heating Sr, Zr powders and sulfur at 850 ℃and 1000 ℃for 3 weeks to prepare α-SrZrS3 and β-SrZrS3, respectively [211]. α-SrZrS3 and β-SrZrS3 individually exhibits a direct band gap of around 1.53 and 2.05–2.13 eV, and both phases have large absorption coefﬁcients on the order of 104–105 cm−1 in the UV to visible range [23, 210].","α-SrZrS3 and β-SrZrS3 individually exhibits a direct band gap of around 1.53 and 2.05–2.13 eV, and both phases have large absorption coefﬁcients on the order of 104–105 cm−1 in the UV to visible range [23, 210].",123/10.1088/1361-6528/abcf6d,β-SrZrS3,2.05–2.13,eV,1,1,1
Crovetto et al showed that the introduction of O2 at the ﬁrst step could result in LaY ﬁlms with improved morphology and fewer impurities. LaYS3 thin ﬁlms were found to display a band gap of 2 eV with absorption coefﬁcients on the order of - 10 10 4 5 cm−1 in the UV to visible range [23].,LaYS3 thin ﬁlms were found to display a band gap of 2 eV with absorption coefﬁcients on the order of - 10 10 4 5 cm−1 in the UV to visible range [23].,123/10.1088/1361-6528/abcf6d,LaYS3,2,eV,1,1,1
"In addition, materials in distinct phases can also demonstrate different band gap characteristic. For instance, it has been shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an indirect band gap of 2.4 eV [251].","For instance, it has been shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an indirect band gap of 2.4 eV [251].",123/10.1088/1361-6528/abcf6d,Cs3Sb2I9 (2D),2.05,eV,1,1,1
"In addition, materials in distinct phases can also demonstrate different band gap characteristic. For instance, it has been shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an indirect band gap of 2.4 eV [251].","For instance, it has been shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an indirect band gap of 2.4 eV [251].",123/10.1088/1361-6528/abcf6d,Cs3Sb2I9 (0D polymorph),2.4,None,1,1,0
"For instance, it has been shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an indirect band gap of 2.4 eV [251]. In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal structures [255].","In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal structures [255].",123/10.1088/1361-6528/abcf6d,2D Cs3Sb2I9,2.05,eV,1,1,1
"For instance, it has been shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an indirect band gap of 2.4 eV [251]. In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal structures [255].","In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal structures [255].",123/10.1088/1361-6528/abcf6d,0D Cs3Sb2I9,2.4,eV,1,1,1
"For instance, it has been shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an indirect band gap of 2.4 eV [251]. In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal structures [255].","In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal structures [255].",123/10.1088/1361-6528/abcf6d,2D Cs3Bi2I6Br3,2.03,eV,1,1,1
"For instance, it has been shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an indirect band gap of 2.4 eV [251]. In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal structures [255].","In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal structures [255].",123/10.1088/1361-6528/abcf6d,0D Cs3Bi2I9,2.2,eV,1,1,1
"In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal structures [255]. A gradual decrease in band gap from over 2.6 to 2.06 eV has been observed in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9−xIx).",A gradual decrease in band gap from over 2.6 to 2.06 eV has been observed in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9−xIx).,123/10.1088/1361-6528/abcf6d,Cs3Bi2I6Br3,2.03,eV,1,1,1
"In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal structures [255]. A gradual decrease in band gap from over 2.6 to 2.06 eV has been observed in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9−xIx).",A gradual decrease in band gap from over 2.6 to 2.06 eV has been observed in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9−xIx).,123/10.1088/1361-6528/abcf6d,Cs3Bi2I9,2.2,eV,1,1,1
"In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal structures [255]. A gradual decrease in band gap from over 2.6 to 2.06 eV has been observed in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9−xIx).",A gradual decrease in band gap from over 2.6 to 2.06 eV has been observed in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9−xIx).,123/10.1088/1361-6528/abcf6d,Cs3Bi2Br9,2.06,None,1,1,0
"Particularly, NaBiS2 quantum dots (QDs) can be synthesized by the successive ion layer adsorption and reaction (SILAR) technique [166], where QD sizes can be controlled by different concentrations of the precursor solution. NaBiS2 has been found to have an indirect band gap of about 1.2–1.45 eV, in agreement with computations [22].","NaBiS2 has been found to have an indirect band gap of about 1.2–1.45 eV, in agreement with computations [22].",123/10.1088/1361-6528/abcf6d,NaBiS2,1.2 - 1.45,eV,0,1,1
"Also, NaSbS2 QDs can be deposited on the mesoporous TiO2 electrodes via Successive Ionic Layer Adsorption and Reaction (SILAR) followed by post-anneal- ing procedure [262]. NaSbS2 has an indirect band gap of around 1.5–1.8 eV along with large absorption coefﬁcients of about 104–105 cm−1 in the visible range [169, 262].","NaSbS2 has an indirect band gap of around 1.5–1.8 eV along with large absorption coefﬁcients of about 104–105 cm−1 in the visible range [169, 262].",123/10.1088/1361-6528/abcf6d,NaSbS2,1.5,eV,1,1,1
"Also, NaSbS2 QDs can be deposited on the mesoporous TiO2 electrodes via Successive Ionic Layer Adsorption and Reaction (SILAR) followed by post-anneal- ing procedure [262]. NaSbS2 has an indirect band gap of around 1.5–1.8 eV along with large absorption coefﬁcients of about 104–105 cm−1 in the visible range [169, 262].","NaSbS2 has an indirect band gap of around 1.5–1.8 eV along with large absorption coefﬁcients of about 104–105 cm−1 in the visible range [169, 262].",123/10.1088/1361-6528/abcf6d,NaSbS2,1.8,eV,0,1,1
"Recently, Akgul et al used air-stable precursors such as AgI and BiI3 dissolved in amines, and AgBiS2 NCs would form after quickly injecting another sulphur-amine solution [266]. AgBiS2 has been found to have indirect band gaps of about 1.15–2.7 eV, and exhibits high absorption coefﬁcients of around 104–105 cm−1 from visible to near-infrared range [264].","AgBiS2 has been found to have indirect band gaps of about 1.15–2.7 eV, and exhibits high absorption coefﬁcients of around 104–105 cm−1 from visible to near-infrared range [264].",123/10.1088/1361-6528/abcf6d,AgBiS2,1.15,eV,0,1,1
"Recently, Akgul et al used air-stable precursors such as AgI and BiI3 dissolved in amines, and AgBiS2 NCs would form after quickly injecting another sulphur-amine solution [266]. AgBiS2 has been found to have indirect band gaps of about 1.15–2.7 eV, and exhibits high absorption coefﬁcients of around 104–105 cm−1 from visible to near-infrared range [264].","AgBiS2 has been found to have indirect band gaps of about 1.15–2.7 eV, and exhibits high absorption coefﬁcients of around 104–105 cm−1 from visible to near-infrared range [264].",123/10.1088/1361-6528/abcf6d,AgBiS2,2.7,None,0,1,0
"One main challenge within these methods is that sev- eral competitive phases may occur concomitantly, making pure phase CuSbSe2 can be obtained only under strictly controlled environment [185, 186]. CuSbSe2 has direct band gaps of 1–1.2 eV [185], which is close to the optimal band gap for single-junction solar cells.","CuSbSe2 has direct band gaps of 1–1.2 eV [185], which is close to the optimal band gap for single-junction solar cells.",123/10.1088/1361-6528/abcf6d,CuSbSe2,1,eV,1,1,1
"One main challenge within these methods is that sev- eral competitive phases may occur concomitantly, making pure phase CuSbSe2 can be obtained only under strictly controlled environment [185, 186]. CuSbSe2 has direct band gaps of 1–1.2 eV [185], which is close to the optimal band gap for single-junction solar cells.","CuSbSe2 has direct band gaps of 1–1.2 eV [185], which is close to the optimal band gap for single-junction solar cells.",123/10.1088/1361-6528/abcf6d,CuSbSe2,1.2,None,0,1,0
"InI ﬁlms can be deposited by thermal evaporation [107], or fabricated from the melt [18], where the In metal-I pellets mixture was placed into a quartz ampoule and heated at 400 °C for 12 h to ensure the complete reaction into InI. Alternatively, Shah et al used the Bridgman method to grow InI single crystals by placing puriﬁed InI into a vertical fur- nace kept at 450 ℃but with a sharp temperature drop at the bottom, where melted InI can crystallize as molten InI moved down [284]. InI has a direct band gap of around 2 eV, which has been veriﬁed in calculation and experiment [107].","InI has a direct band gap of around 2 eV, which has been veriﬁed in calculation and experiment [107].",123/10.1088/1361-6528/abcf6d,InI,2,eV,1,1,1
"It is worth noting that BiI3 tends toward dissociation at 250 °C–300 ℃[289, 290], which limits its synthesis to some extent. BiI3 has indirect band gaps of around 1.7–1.8 eV with large absorption coefﬁcients (>105 cm−1 above 2 eV) [194, 288].","BiI3 has indirect band gaps of around 1.7–1.8 eV with large absorption coefﬁcients (>105 cm−1 above 2 eV) [194, 288].",123/10.1088/1361-6528/abcf6d,BiI3,1.7,eV,0,1,1
"It is worth noting that BiI3 tends toward dissociation at 250 °C–300 ℃[289, 290], which limits its synthesis to some extent. BiI3 has indirect band gaps of around 1.7–1.8 eV with large absorption coefﬁcients (>105 cm−1 above 2 eV) [194, 288].","BiI3 has indirect band gaps of around 1.7–1.8 eV with large absorption coefﬁcients (>105 cm−1 above 2 eV) [194, 288].",123/10.1088/1361-6528/abcf6d,BiI3,1.8,None,0,1,0
"In addition, Mohan et al also fabricated SbI3 ﬁlms by iodizing evaporated Sb ﬁlms [294]. Kepinska et al showed that SbI3 has a temperature dependent indirect band gap [197], which is around 2.1 eV at room temperature.","Kepinska et al showed that SbI3 has a temperature dependent indirect band gap [197], which is around 2.1 eV at room temperature.",123/10.1088/1361-6528/abcf6d,SbI3,21,eV,1,1,1
"The preferred orientation of BiOI ﬁlms can then be changed from a/b-axis to c-axis, which results in a denser morphology. BiOI has an indirect band gap of 1.8–1.9 eV with absorption coefﬁcients larger than 104 cm−1 from UV to visible range [201, 299].","BiOI has an indirect band gap of 1.8–1.9 eV with absorption coefﬁcients larger than 104 cm−1 from UV to visible range [201, 299].",123/10.1088/1361-6528/abcf6d,BiOI,1.819,eV,1,1,1
"One key challenge of depositing BiSI ﬁlms is the competition from other Bi–S–I phases [306], which is veriﬁed from the isothermal section of this ternary system. BiSI has a nearly direct band gap of around 1.6 eV with absorption coefﬁcients of around 104 cm−1 in UV and visible range [301].",BiSI has a nearly direct band gap of around 1.6 eV with absorption coefﬁcients of around 104 cm−1 in UV and visible range [301].,123/10.1088/1361-6528/abcf6d,BiSI,1600,eV,1,1,1
"A perovskite tandem combines one PSC as the top cell with another device as the bottom cell. The bottom cell absorber needs to have a lower band gap Eg than the perovskite used in the top cell (Eg of 1.55–1.8 eV usually), and examples include crystalline Si (Eg of 1.1 eV) [13, 344], copper indium gallium selenide (CIGS) (Eg of 1.2 eV) [345, 346], PbS colloidal quantum dots (Eg∼ 0.5–1.3 eV) [347, 348] or another lower-bandgap PSC (Eg∼1.25 eV) [349, 350].","The bottom cell absorber needs to have a lower band gap Eg than the perovskite used in the top cell (Eg of 1.55–1.8 eV usually), and examples include crystalline Si (Eg of 1.1 eV) [13, 344], copper indium gallium selenide (CIGS) (Eg of 1.2 eV) [345, 346], PbS colloidal quantum dots (Eg∼ 0.5–1.3 eV) [347, 348] or another lower-bandgap PSC (Eg∼1.25 eV) [349, 350].",123/10.1088/1361-6528/abcf6d,Perovskite top cell,1.55-1.8,eV,1,1,1
"A perovskite tandem combines one PSC as the top cell with another device as the bottom cell. The bottom cell absorber needs to have a lower band gap Eg than the perovskite used in the top cell (Eg of 1.55–1.8 eV usually), and examples include crystalline Si (Eg of 1.1 eV) [13, 344], copper indium gallium selenide (CIGS) (Eg of 1.2 eV) [345, 346], PbS colloidal quantum dots (Eg∼ 0.5–1.3 eV) [347, 348] or another lower-bandgap PSC (Eg∼1.25 eV) [349, 350].","The bottom cell absorber needs to have a lower band gap Eg than the perovskite used in the top cell (Eg of 1.55–1.8 eV usually), and examples include crystalline Si (Eg of 1.1 eV) [13, 344], copper indium gallium selenide (CIGS) (Eg of 1.2 eV) [345, 346], PbS colloidal quantum dots (Eg∼ 0.5–1.3 eV) [347, 348] or another lower-bandgap PSC (Eg∼1.25 eV) [349, 350].",123/10.1088/1361-6528/abcf6d,Crystalline Si,1.1,eV,1,1,1
"A perovskite tandem combines one PSC as the top cell with another device as the bottom cell. The bottom cell absorber needs to have a lower band gap Eg than the perovskite used in the top cell (Eg of 1.55–1.8 eV usually), and examples include crystalline Si (Eg of 1.1 eV) [13, 344], copper indium gallium selenide (CIGS) (Eg of 1.2 eV) [345, 346], PbS colloidal quantum dots (Eg∼ 0.5–1.3 eV) [347, 348] or another lower-bandgap PSC (Eg∼1.25 eV) [349, 350].","The bottom cell absorber needs to have a lower band gap Eg than the perovskite used in the top cell (Eg of 1.55–1.8 eV usually), and examples include crystalline Si (Eg of 1.1 eV) [13, 344], copper indium gallium selenide (CIGS) (Eg of 1.2 eV) [345, 346], PbS colloidal quantum dots (Eg∼ 0.5–1.3 eV) [347, 348] or another lower-bandgap PSC (Eg∼1.25 eV) [349, 350].",123/10.1088/1361-6528/abcf6d,CIGS,1.2,eV,1,1,1
"A perovskite tandem combines one PSC as the top cell with another device as the bottom cell. The bottom cell absorber needs to have a lower band gap Eg than the perovskite used in the top cell (Eg of 1.55–1.8 eV usually), and examples include crystalline Si (Eg of 1.1 eV) [13, 344], copper indium gallium selenide (CIGS) (Eg of 1.2 eV) [345, 346], PbS colloidal quantum dots (Eg∼ 0.5–1.3 eV) [347, 348] or another lower-bandgap PSC (Eg∼1.25 eV) [349, 350].","The bottom cell absorber needs to have a lower band gap Eg than the perovskite used in the top cell (Eg of 1.55–1.8 eV usually), and examples include crystalline Si (Eg of 1.1 eV) [13, 344], copper indium gallium selenide (CIGS) (Eg of 1.2 eV) [345, 346], PbS colloidal quantum dots (Eg∼ 0.5–1.3 eV) [347, 348] or another lower-bandgap PSC (Eg∼1.25 eV) [349, 350].",123/10.1088/1361-6528/abcf6d,PbS colloidal quantum dots,0.5-1.3,eV,1,1,1
"A perovskite tandem combines one PSC as the top cell with another device as the bottom cell. The bottom cell absorber needs to have a lower band gap Eg than the perovskite used in the top cell (Eg of 1.55–1.8 eV usually), and examples include crystalline Si (Eg of 1.1 eV) [13, 344], copper indium gallium selenide (CIGS) (Eg of 1.2 eV) [345, 346], PbS colloidal quantum dots (Eg∼ 0.5–1.3 eV) [347, 348] or another lower-bandgap PSC (Eg∼1.25 eV) [349, 350].","The bottom cell absorber needs to have a lower band gap Eg than the perovskite used in the top cell (Eg of 1.55–1.8 eV usually), and examples include crystalline Si (Eg of 1.1 eV) [13, 344], copper indium gallium selenide (CIGS) (Eg of 1.2 eV) [345, 346], PbS colloidal quantum dots (Eg∼ 0.5–1.3 eV) [347, 348] or another lower-bandgap PSC (Eg∼1.25 eV) [349, 350].",123/10.1088/1361-6528/abcf6d,Another lower-bandgap PSC,1.25,eV,1,1,1
"Sign et al fabricated p-i-n 2D Cs3Sb2I9 solar cells with PEDOT: PSS as the HTL and [6,6]-Phenyl-C71-butyric acid methyl ester (PC70BM) as the ETL [156], achieving a PCE of 1.49% with a VOC of 0.72 V and a JSC of 5.31 mA cm−2. On the other hand, p-i-n 0D Cs3Sb2I9 solar cells exhibited a larger VOC (0.77 V) while much smaller JSC (2.96 mA cm−2) and PCE (0.89%), which is mainly ascribed to the larger band gaps of 0D Cs3Sb2I9.","On the other hand, p-i-n 0D Cs3Sb2I9 solar cells exhibited a larger VOC (0.77 V) while much smaller JSC (2.96 mA cm−2) and PCE (0.89%), which is mainly ascribed to the larger band gaps of 0D Cs3Sb2I9.",123/10.1088/1361-6528/abcf6d,Cs3Sb2I9,None,None,1,0,0
"Holes generated in TiO2 oxidized water to O2 gas, while the electrodes transferred to the Pt counter electrode reduced H+ to H2 [407, 408]. This spurred several decades of research into semiconductor-based photocatalysis, and was motivated both by the promise of the clean solar-to-chemical energy conversion, as well as the limitations of TiO2 in only being able to absorb a small part of the solar spectrum due to its wide band gap [405, 406, 409].","This spurred several decades of research into semiconductor-based photocatalysis, and was motivated both by the promise of the clean solar-to-chemical energy conversion, as well as the limitations of TiO2 in only being able to absorb a small part of the solar spectrum due to its wide band gap [405, 406, 409].",123/10.1088/1361-6528/abcf6d,TiO2,None,None,1,0,0
"In photocatalytic applications, the wider band gap of most perovskite-inspired materials is advantageous. Murphy et al found that the optimal band gap for solar-driven water splitting is 2.03 eV, which would enable a theoretical max- imum solar-to-hydrogen conversion efﬁciency of 16.8% [415].","Murphy et al found that the optimal band gap for solar-driven water splitting is 2.03 eV, which would enable a theoretical max- imum solar-to-hydrogen conversion efﬁciency of 16.8% [415].",123/10.1088/1361-6528/abcf6d,None,203,eV,0,1,1
"This was achieved by reacting the SnS2 nanosheets with CsI dissolved in ethanol. The improvement in photocatalytic activity by forming Cs2SnI6 was attributed to the smaller band gap of the vacancy-ordered perovskite (1.3 eV [420]), which led to an increased population of photogenerated carriers [418].","The improvement in photocatalytic activity by forming Cs2SnI6 was attributed to the smaller band gap of the vacancy-ordered perovskite (1.3 eV [420]), which led to an increased population of photogenerated carriers [418].",123/10.1088/1361-6528/abcf6d,Cs2SnI6,1300,eV,1,1,1
"These V–VI–VII materials are appealing due to their strong absorption of visible light. Two examples are BiOI and BiSI, which have band gaps of 1.6–1.9 eV [201, 425] (ﬁgure 25), and have been investigated as photocatalysts for degrading organic con- taminants in water, such as methyl orange and crystal violet [425, 426].","Two examples are BiOI and BiSI, which have band gaps of 1.6–1.9 eV [201, 425] (ﬁgure 25), and have been investigated as photocatalysts for degrading organic con- taminants in water, such as methyl orange and crystal violet [425, 426].",123/10.1088/1361-6528/abcf6d,BiOI,1.6–1.9,eV,1,1,1
"These V–VI–VII materials are appealing due to their strong absorption of visible light. Two examples are BiOI and BiSI, which have band gaps of 1.6–1.9 eV [201, 425] (ﬁgure 25), and have been investigated as photocatalysts for degrading organic con- taminants in water, such as methyl orange and crystal violet [425, 426].","Two examples are BiOI and BiSI, which have band gaps of 1.6–1.9 eV [201, 425] (ﬁgure 25), and have been investigated as photocatalysts for degrading organic con- taminants in water, such as methyl orange and crystal violet [425, 426].",123/10.1088/1361-6528/abcf6d,BiSI,1.6–1.9,eV,1,1,1
