passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"[18] V. Viswanathan, J.K. Nørskov, A. Speidel, R. Schefﬂer, S. Gowda, A.C. Luntz, Li-O2 kinetic Overpotentials: Tafel Plots from Experiment and First- Principles Theory, J. Phys. Chem. Lett. 4 (2013) 556–560.",Lett. 4 (2013) 556–560.,34/10.1016/j.electacta.2017.07.121,"
Li-O2","
None","
eV",1,0,1
"[25] H. Beyer, S. Meini, N. Tsiouvaras, M. Piana, H.A. Gasteiger, Thermal and electrochemical decomposition of lithium peroxide in non-catalyzed carbon cathodes for Li-air batteries, Phys. Chem. Chem. Phys. 15 (2013) 11025–11037.",Phys. 15 (2013) 11025–11037.,34/10.1016/j.electacta.2017.07.121,"
Carbon","
None","
eV",1,0,1
"[42] D.G. Kwabi, T.P. Batcho, C.V. Amanchukwu, N. Ortiz-Vitoriano, P. Hammond, C. V. Thompson, Y. Shao-Horn, Chemical Instability of Dimethyl Sulfoxide in Lithium-Air Batteries, J. Phys. Chem. Lett 5 (2014) 2850–2856.",Lett 5 (2014) 2850–2856.,34/10.1016/j.electacta.2017.07.121,"
Lithium-air battery","
None","
eV",1,0,1
Chem. 7 (2015) 50–56. J. Seo et al. / Electrochimica Acta 248 (2017) 570–577  577,J. Seo et al. / Electrochimica Acta 248 (2017) 570–577  577,34/10.1016/j.electacta.2017.07.121,"
TiO2","
7","
eV",1,1,1
"Lett. 101, 233901 (2012); doi: 10.1063/1.4769041  View online: http://dx.doi.org/10.1063/1.4769041  View Table of Contents: http://apl.aip.org/resource/1/APPLAB/v101/i23  Published by the American Institute of Physics. Additional information on Appl. Phys. Lett.",Additional information on Appl. Phys. Lett.,15/10.1063/1.4769041,"
None","
None","
None",0,0,0
"Inversion layer solar cells circumvent this high temperature step by replacing the conventional doped p-n junction with a p-n junction induced in the top region of the substrate, using low temperature surface treatments alone. An inversion layer can be formed by contacting an n-(p-)type semiconductor with a high (low) work function metal, forming a Schottky barrier that is high enough so that minority carriers become dominant in a narrow layer at the surface.","An inversion layer can be formed by contacting an n-(p-)type semiconductor with a high (low) work function metal, forming a Schottky barrier that is high enough so that minority carriers become dominant in a narrow layer at the surface.",15/10.1063/1.4769041,"
None","
None","
None",0,0,0
"An inversion layer can be formed by contacting an n-(p-)type semiconductor with a high (low) work function metal, forming a Schottky barrier that is high enough so that minority carriers become dominant in a narrow layer at the surface. This occurs at a built-in voltage of Vbi > (EG/2  jEC-EFj), for an n-type semiconductor in contact with a high work function metal, where EG is the semiconductor band gap energy and EC is the conduction band edge energy.","This occurs at a built-in voltage of Vbi > (EG/2  jEC-EFj), for an n-type semiconductor in contact with a high work function metal, where EG is the semiconductor band gap energy and EC is the conduction band edge energy.",15/10.1063/1.4769041,"
Semiconductor","
None","
eV",1,0,1
"This occurs at a built-in voltage of Vbi > (EG/2  jEC-EFj), for an n-type semiconductor in contact with a high work function metal, where EG is the semiconductor band gap energy and EC is the conduction band edge energy. This effectively forms a p-n homojunction, while avoiding the energy-intensive processing steps, involved in doping.","This effectively forms a p-n homojunction, while avoiding the energy-intensive processing steps, involved in doping.",15/10.1063/1.4769041,"
Semiconductor","
3.","
eV",1,1,1
"Instead, metal-Si junctions, where the Si surface has been modiﬁed and passivated by a molecular monolayer (MM) to suppress Fermi level pinning, show more promise in generating the high Voc needed for these devices, while maintaining the desired low processing temperatures.9 In this letter, we demonstrate inversion layer solar cells based on the negatively charged interface between Al2O3 and n-Si. Figure 1(a) shows a proposed band diagram of this interface (adapted from Ref. 6).",Figure 1(a) shows a proposed band diagram of this interface (adapted from Ref. 6).,15/10.1063/1.4769041,"
Silicon","
None","
eV",1,0,1
"Reuse of AIP content is subject to the terms at: http://apl.aip.org/about/rights_and_permissionsthe n-type substrate. This can be done by diffusing p-type dopants at the contacts, which would create a conventional doped p-n junction at the contact.","This can be done by diffusing p-type dopants at the contacts, which would create a conventional doped p-n junction at the contact.",15/10.1063/1.4769041,"
None","
None","
None",0,0,0
"The carrier concentration in the inversion layer, p(IL), was then determined from the measured Vbi and the offset between EF and the conduction band edge, EC, in the bulk Si. For the case of ND¼51014, the built-in voltage was measured by C-V to be 755mV, FIG.","For the case of ND¼51014, the built-in voltage was measured by C-V to be 755mV, FIG.",15/10.1063/1.4769041,"
Silicon","
None","
eV",1,0,1
"For the case of ND¼51014, the built-in voltage was measured by C-V to be 755mV, FIG. 1. (a) Proposed band structure of Al2O3–n-type Si interface (adapted from Ref. 5), showing the origin of the built-in voltage, Vbi.","1. (a) Proposed band structure of Al2O3–n-type Si interface (adapted from Ref. 5), showing the origin of the built-in voltage, Vbi.",15/10.1063/1.4769041,"
Aluminum oxide","
5","
Volts",1,1,1
"233901-2 Erickson et al. Appl. Phys. Lett. 101, 233901 (2012) Downloaded 11 May 2013 to 129.174.21.5.","Lett. 101, 233901 (2012) Downloaded 11 May 2013 to 129.174.21.5.",15/10.1063/1.4769041,"
None","
None","
None",0,0,0
"However, as C-V at low frequency was not possible for the sample with lower doping, Vbi measured by SPV was used to compare p(IL). Additionally, Vbi at the PEDOT:PSS– MM–n-Si contact was measured by SPV in two test devices with no Al2O3, with ND¼51014, and was found to be 50–100mV lower than at the Al2O3–n-type Si interface, when also measured by SPV.","Additionally, Vbi at the PEDOT:PSS– MM–n-Si contact was measured by SPV in two test devices with no Al2O3, with ND¼51014, and was found to be 50–100mV lower than at the Al2O3–n-type Si interface, when also measured by SPV.",15/10.1063/1.4769041,"
PEDOT:PSS","
50-100 mV","
Volts (V)",1,1,1
"The large error bar reﬂects the rela- tively poor reproducibility found for these devices, compared to the Al2O3-based devices. Additionally, spin-coating PEDOT: PSS directly onto Si-H, using similar conditions to those provided in literature,19 led to an efﬁciency of only 7%.","Additionally, spin-coating PEDOT: PSS directly onto Si-H, using similar conditions to those provided in literature,19 led to an efﬁciency of only 7%.",15/10.1063/1.4769041,"
Silicon","
None","
None",1,0,0
"D.C. holds the Schaefer Chair in Energy Research. 1A. Stoppalo, Energy 33, 224 (2008). 2J. Bardeen, Phys.","1A. Stoppalo, Energy 33, 224 (2008). 2J. Bardeen, Phys.",15/10.1063/1.4769041,"
None","
None","
None",0,0,0
"Rev. 71, 717 (1947). 3R. B. Godfrey and M. A. Green, IEEE Trans.","3R. B. Godfrey and M. A. Green, IEEE Trans.",15/10.1063/1.4769041,"
None","
None","
None",0,0,0
"Benick, A. Richter, T.-T. A. Li, N. E. Grant, K. R. McIntosh, Y. Ren, K. J. Weber, M. Hermle, and S. W. Glunz, in Proceedings of the 35th IEEE PVSC, Hawaii (2010), p. 891. 13E. Moons, M. Breuning, A. Shanzer, J. Beier, and D. Cahen, Synth.","13E. Moons, M. Breuning, A. Shanzer, J. Beier, and D. Cahen, Synth.",15/10.1063/1.4769041,"
Silicon","
None","
eV",1,0,1
"18See supplementary material at http://dx.doi.org/10.1063/1.4769041 for detailed description of frequency-dependent C(V) results and description of external quantum efﬁciency measurements. 19Q. Liu, M. Ono, Z. Tang, R. Ishikawa, K. Ueno, and H. Shirai, Appl. Phys.","19Q. Liu, M. Ono, Z. Tang, R. Ishikawa, K. Ueno, and H. Shirai, Appl. Phys.",15/10.1063/1.4769041,"
None","
None","
None",0,0,0
"Lett. 100, 183901 (2012); M. Ono, Z. Tang, R. Ishikawa, T. Gotou, K. Ueno, and H. Shirai, Appl. Phys. Express 5, 032301 (2012); T.-G. Chen, B.-Y. Huang, E.-C. Chen, P. Yu, and H.-F. Meng, Appl. Phys.","Express 5, 032301 (2012); T.-G. Chen, B.-Y. Huang, E.-C. Chen, P. Yu, and H.-F. Meng, Appl. Phys.",15/10.1063/1.4769041,"
Semiconductor","
None","
eV",1,0,1
"Lett. 101, 033301 (2012). 233901-4 Erickson et al. Appl. Phys.",233901-4 Erickson et al. Appl. Phys.,15/10.1063/1.4769041,"
None","
None","
None",0,0,0
"233901-4 Erickson et al. Appl. Phys. Lett. 101, 233901 (2012) Downloaded 11 May 2013 to 129.174.21.5.","Lett. 101, 233901 (2012) Downloaded 11 May 2013 to 129.174.21.5.",15/10.1063/1.4769041,"
None","
None","
None",0,0,0
This article is copyrighted as indicated in the abstract. Reuse of AIP content is subject to the terms at: http://apl.aip.org/about/rights_and_permissions,Reuse of AIP content is subject to the terms at: http://apl.aip.org/about/rights_and_permissions,15/10.1063/1.4769041,"
None","
None","
None",0,0,0
Acta Materialia 244 (2023) 118511 Available online 17 November 2022 1359-6454/© 2022 Acta Materialia Inc.,Acta Materialia 244 (2023) 118511 Available online 17 November 2022 1359-6454/© 2022 Acta Materialia Inc.,60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"These effects help to  reduce defect formation, slow down defect diffusion and accumulation,  and promote vacancy-interstitial recombination, leading to lower radi­ ation damage compared to pure metals and traditional alloys [23,24]. For instance, CrMnFeCoNi preserves its majority face-centered cubic  phase even over 40 DPA irradiation throughout the temperature range  of ∼298 − 773 K [25].","For instance, CrMnFeCoNi preserves its majority face-centered cubic  phase even over 40 DPA irradiation throughout the temperature range  of ∼298 − 773 K [25].",60/10.1016/j.actamat.2022.118511,"
CrMnFeCoNi","
None.","
None",1,0,0
"At the same time, since the formation,  migration, clustering, as well as recombination of defects occur within a  few femtoseconds (fs) to nanoseconds (ns) of the primary cascade event,  it is pretty challenging to in-situ unravel mechanisms behind the defect  * Corresponding author. E-mail address: mponga@mech.ubc.ca (M. Ponga).",E-mail address: mponga@mech.ubc.ca (M. Ponga).,60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"Thus, the community heavily relies on numerical simulations  to understand and predict radiation damage under radiation, especially  for novel materials. In that sense, atomistic simulations based on either  molecular dynamics (MD) or ab-initio molecular dynamics provide a  framework to study materials under radiation environments systemati­ cally [18,28].","In that sense, atomistic simulations based on either  molecular dynamics (MD) or ab-initio molecular dynamics provide a  framework to study materials under radiation environments systemati­ cally [18,28].",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
"In that sense, atomistic simulations based on either  molecular dynamics (MD) or ab-initio molecular dynamics provide a  framework to study materials under radiation environments systemati­ cally [18,28]. Being an atomistic technique, MD fully resolves the time  and atomic environment and naturally describes the interactions be­ tween PKA and lattice, generating defects as the PKA losses its energy.","Being an atomistic technique, MD fully resolves the time  and atomic environment and naturally describes the interactions be­ tween PKA and lattice, generating defects as the PKA losses its energy.",60/10.1016/j.actamat.2022.118511,"
Silicon","
None","
eV",1,0,1
"Theoretical and computational methodology  2.1. Calculating first-principles electronic, and phonon properties  Let us now describe the relevant parameters of interest needed to  quantify the electronic effects in multi-PE alloys.","Calculating first-principles electronic, and phonon properties  Let us now describe the relevant parameters of interest needed to  quantify the electronic effects in multi-PE alloys.",60/10.1016/j.actamat.2022.118511,"
Multi-PE alloys","
None","
eV",1,0,1
"The  product of λ and the mean square phonon frequency, λ〈ω2〉, is given by  λ 〈ω2〉 = 2 ∫∞ 0 dω ωα2F(ω), (2)   with α2F(ω) is the Eliashberg spectral function. The temperature-  dependent electronic specific heat, Ce, is given by [72] Ce = ∫∞ −∞ dϵ (ϵ −EF) ∂f(ϵ, μ, Te) ∂Te g(ϵ).","The temperature-  dependent electronic specific heat, Ce, is given by [72] Ce = ∫∞ −∞ dϵ (ϵ −EF) ∂f(ϵ, μ, Te) ∂Te g(ϵ).",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
"The three central quantities in Eqs. (1), (3), and (4) require accurate  estimation of g(E), EF, λ and α2F(ω), vF and τp.","(1), (3), and (4) require accurate  estimation of g(E), EF, λ and α2F(ω), vF and τp.",60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"In principle, DFT is an absolute-zero-temperature theory. However, it  is worth to mention that there has been considerable work on extending  it to capture thermal equilibrium at finite temperatures [81].","However, it  is worth to mention that there has been considerable work on extending  it to capture thermal equilibrium at finite temperatures [81].",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
"With that in  mind, g(E) is expected to have a negligible Te-dependence as it only  affects occupancies of the electronic states at around the Fermi level as  the practical DFT assign occupancies after optimizing the KS states. It is  more suitable to include the possible effects of Te through EF as it does  not require a large number of electronic band-structure simulations.",It is  more suitable to include the possible effects of Te through EF as it does  not require a large number of electronic band-structure simulations.,60/10.1016/j.actamat.2022.118511,"
Silicon","
None","
eV",1,0,1
"We refer  the reader to Refs. [82] and [83] for details on how to obtain λ and  α2F(ω), using DFPT.","[82] and [83] for details on how to obtain λ and  α2F(ω), using DFPT.",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
"In practice, 〈v2 F〉is  calculated on a slab with a thickness of ΔEFermi using the in-house post-  processing tool [85], available in Ref. [86]. It requires a well-converged  electronic band structure on an extremely dense Brillouin-zone sam­ pling.",It requires a well-converged  electronic band structure on an extremely dense Brillouin-zone sam­ pling.,60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
It requires a well-converged  electronic band structure on an extremely dense Brillouin-zone sam­ pling. The Te-dependence can be consistently included by setting  dFermi = kBTe [87].,The Te-dependence can be consistently included by setting  dFermi = kBTe [87].,60/10.1016/j.actamat.2022.118511,"
Semiconductor","
None","
eV",1,0,1
"The Te-dependence can be consistently included by setting  dFermi = kBTe [87]. We point out that Eq. (5) does not include the e −ph  coupling effects, which can be introduced as the electron mass  renormalization such as vF→vF/(1 + λ) [88].","We point out that Eq. (5) does not include the e −ph  coupling effects, which can be introduced as the electron mass  renormalization such as vF→vF/(1 + λ) [88].",60/10.1016/j.actamat.2022.118511,"
Silicon","
None","
eV",1,0,1
"(6)   The e −e term (in the Hz unit) can be estimated using the Fermi liquid  theory at the absolute-zero temperature by [89–91]  1 τe−e = me4(E −EF)2 64π3ℏ3ϵ0E3/2 s E1/2 F ( 2 ̅̅̅̅̅̅̅̅̅̅ EsEF √ 4EF + Es + arctan ̅̅̅̅̅̅̅̅ 4EF Es √ ) , (7)   where m, e, ℏ, and ϵ0 are the electronic mass, the unit charge, the  reduced Plank’s constant and the vacuum permittivity, respectively. The  kinetic energy due to the Thomas-Fermi screening length qs = e ̅̅̅̅̅̅̅̅̅̅̅̅̅̅̅̅̅̅ g(EF)/ϵ0 √ given by Es = ℏ2q2 s /(2m).",The  kinetic energy due to the Thomas-Fermi screening length qs = e ̅̅̅̅̅̅̅̅̅̅̅̅̅̅̅̅̅̅ g(EF)/ϵ0 √ given by Es = ℏ2q2 s /(2m).,60/10.1016/j.actamat.2022.118511,"
None","
None","
Hz",0,0,1
"The  kinetic energy due to the Thomas-Fermi screening length qs = e ̅̅̅̅̅̅̅̅̅̅̅̅̅̅̅̅̅̅ g(EF)/ϵ0 √ given by Es = ℏ2q2 s /(2m). By setting (E − EF) = kBTe, the  Te-dependence can be consistently introduced alongside the Te-depen­ dent EF.","By setting (E − EF) = kBTe, the  Te-dependence can be consistently introduced alongside the Te-depen­ dent EF.",60/10.1016/j.actamat.2022.118511,"
Semiconductor","
None","
None",1,0,0
"By setting (E − EF) = kBTe, the  Te-dependence can be consistently introduced alongside the Te-depen­ dent EF. The second term in Eq.  (10) is approximately given by [82,92]  1 τe−ph = 2πkBλTe 3 . (8)   2.1.1.","The second term in Eq.  (10) is approximately given by [82,92]  1 τe−ph = 2πkBλTe 3 . (8)   2.1.1.",60/10.1016/j.actamat.2022.118511,"
Silicon","
None","
Electronvolts (eV)",1,0,1
"The stopping-power values were calculated using the Stop­ ping and Range of Ions in Matter (SRIM) software [113] with a mini­ mum cut-off energy of 10 eV. For the sake of completeness and  robustness, the minimum cut-off energies of 1, 5 and 10 eV were tested  for CrFeCoNi within the ℓ2T-MD. The short-range interactions were  modified using a ZBL potential [114] to prevent atoms from getting too  close during the displacement cascades.",The short-range interactions were  modified using a ZBL potential [114] to prevent atoms from getting too  close during the displacement cascades.,60/10.1016/j.actamat.2022.118511,"
CrFeCoNi","
10 eV","
eV",1,1,1
"Periodic boundary conditions were employed in all  three directions for all simulation cells. The initial simulation cells of  CoCrFeNi were obtained by randomly placing Co, Cr, Fe and Ni on the  atomic sites.","The initial simulation cells of  CoCrFeNi were obtained by randomly placing Co, Cr, Fe and Ni on the  atomic sites.",60/10.1016/j.actamat.2022.118511,"
CoCrFeNi","
None","
None (eV)",1,0,0
"Despite its not-so-superior κe when  compared to those of the PEs, CrFeCoNi has a much higher Ce. It leads to  a much smaller Kij∝= v2 Fτp, indicating that while its electrons could  hold more energy for the same electronic temperature, they are less  effective in dissipating it compared to the PEs.","It leads to  a much smaller Kij∝= v2 Fτp, indicating that while its electrons could  hold more energy for the same electronic temperature, they are less  effective in dissipating it compared to the PEs.",60/10.1016/j.actamat.2022.118511,"
CrFeCoNi","
None","
eV",1,0,1
"However, the comparative analysis carried out later on in Section 3.3 for  Ni and CrFeCoNi indicates that the e −e term in Eq.  () has a lesser effect  on the defect evolution. At the lower temperatures (T < 1000 K) (the  inset figures in Fig. 4), lower Ni concentrations improve Ge−ph with a less  significant loss in Ce.","At the lower temperatures (T < 1000 K) (the  inset figures in Fig. 4), lower Ni concentrations improve Ge−ph with a less  significant loss in Ce.",60/10.1016/j.actamat.2022.118511,"
Ge","
None","
eV",1,0,1
"The very first observation is that the addition of Al drastically increases  Ge−ph  3, as well as substantially increases Ce and κe by more or less ∼2  times compared to those of CrFeCoNi. On the other hand, the addition of  Mn has almost-no effect on Ge−ph, Ce, or κe.","On the other hand, the addition of  Mn has almost-no effect on Ge−ph, Ce, or κe.",60/10.1016/j.actamat.2022.118511,"
Ge","
3","
eV",1,1,1
"On the other hand, introducing Mn, which is most-  alike to CrFeCoNi in terms of its averaged atomic mass and VEC, has the  most negligible effects on the EDOS and phonon DOS (PDOS); thus,  Ge−ph is almost identical except at the very low temperatures. In the case  of CrFeCoNiCu, the lower λ alongside negligible increment in other  significant terms in Eq.  (1), shown in Fig. S12, leads to a lower Ge−ph.","In the case  of CrFeCoNiCu, the lower λ alongside negligible increment in other  significant terms in Eq.  (1), shown in Fig. S12, leads to a lower Ge−ph.",60/10.1016/j.actamat.2022.118511,"
CrFeCoNiCu","
None","
eV",1,0,1
"In the case of Ce, the EDOS is the principal figure of merit, as imposed  by Eq. (3) (in particular, due to μ ≈EF) When comparing the EDOS of  the four systems in the top-right panel of  Fig. S8, the EDOS of CrFeCoNi,  CrMnFeCoNi, and CrFeCoNiCu are pretty similar. On the other hand,  AlCrFeCoNi has lower yet more spread-out EDOS, leading to higher Ce.","On the other hand,  AlCrFeCoNi has lower yet more spread-out EDOS, leading to higher Ce.",60/10.1016/j.actamat.2022.118511,"
Aluminum (Al)[Inst] ","
None","
eV",1,0,1
Temperature dependent Gibbs free energy differences (ΔG) for non-equimolar compositions compared to the CrFeCoNi random solid solution. Fig. 4. Temperature dependence the electronic property ratios for non-equimolar compositions compared to CrFeCoNi.,Temperature dependence the electronic property ratios for non-equimolar compositions compared to CrFeCoNi.,60/10.1016/j.actamat.2022.118511,"
CrFeCoNi","
None","
eV",1,0,1
"Similarly, vF is renormalized by (1 + λ), a higher λ lower it. However, a  steeper band dispersion can compensate for this reduction, as in the case  of AlCrFeCoNi.","However, a  steeper band dispersion can compensate for this reduction, as in the case  of AlCrFeCoNi.",60/10.1016/j.actamat.2022.118511,"
AlCrFeCoNi","
None","
eV",1,0,1
"However, a  steeper band dispersion can compensate for this reduction, as in the case  of AlCrFeCoNi. When introducing additive elements, the relative changes in Ge−ph  and κe are determined by both electronic and phonon properties, while  Ce is purely electronic.","When introducing additive elements, the relative changes in Ge−ph  and κe are determined by both electronic and phonon properties, while  Ce is purely electronic.",60/10.1016/j.actamat.2022.118511,"
AlCrFeCoNi","
None","
None",1,0,0
"At first glance, we observed that the peak of lattice temperature  was the same for both materials, whereas the peak for the electronic  temperature was different (see insets in Fig. 8). The time to reach the  maximum electronic temperature (∼0.05 ps) is comparable with plas­ mon lifetime τp and could hint at ballistic electronic heat conduction  near the PKA for both materials.",The time to reach the  maximum electronic temperature (∼0.05 ps) is comparable with plas­ mon lifetime τp and could hint at ballistic electronic heat conduction  near the PKA for both materials.,60/10.1016/j.actamat.2022.118511,"
None","
None","
Picoseconds (ps)",0,0,1
"Again, results for MD and ℓ2T-MD for Ni and CoCrFeNi are  compared. Ni generates larger defect clusters without the electronic effects, as  much as ∼1.5 times larger ones than those of CrFeCoNi.","Ni generates larger defect clusters without the electronic effects, as  much as ∼1.5 times larger ones than those of CrFeCoNi.",60/10.1016/j.actamat.2022.118511,"
Ni","
None","
None",1,0,0
A set of representative  non-equimolar RSS compositions were investigated to understand  electronic and phonon properties. Lower Cr or Ni concentration (keep­ ing the remaining three PEs equimolar among themselves) lead to  slightly lower Ge−ph and higher κe.,Lower Cr or Ni concentration (keep­ ing the remaining three PEs equimolar among themselves) lead to  slightly lower Ge−ph and higher κe.,60/10.1016/j.actamat.2022.118511,"
Ge","
None","
eV",1,0,1
"[3] J.W. Yeh, Recent progress in high-entropy alloys, Annales de Chimie. Science des  Materiaux 31 (6) (2006) 633–648.http://www.inis.iaea.org/search/search.aspx?",Science des  Materiaux 31 (6) (2006) 633–648.http://www.inis.iaea.org/search/search.aspx?,60/10.1016/j.actamat.2022.118511,"
High-entropy alloys","
None","
eV",1,0,1
"matdes.2017.02.029.http://www.sciencedirect.com/science/article/pii/  S0264127517301570 [9] J. Li, Q. Fang, B. Liu, Y. Liu, Transformation induced softening and plasticity in  high entropy alloys, Acta Mater 147 (2018) 35–41, https://doi.org/10.1016/j. actamat.2018.01.002.http://www.sciencedirect.com/science/article/pii/S135  9645418300338 [10] Y. Cai, G. Wang, Y. Ma, Z. Cao, X. Meng, High hardness dual-phase high entropy  alloy thin films produced by interface alloying, Scr Mater 162 (2019) 281–285,  https://doi.org/10.1016/j.scriptamat.2018.11.004.http://www.sciencedirect.co  m/science/article/pii/S1359646218306857 [11] P.-K. Huang, J.-W. Yeh, T.-T. Shun, S.-K. Chen, Multi-principal-element alloys  with improved oxidation and wear resistance for thermal spray coating, Adv Eng  Mater 6 (1) (2004) 74–78.https://www.scopus.com/inward/record.uri?eid=2-s2  .0-1642324318&partnerID=40&md5=3cd7f0900c67f4654c958e7c949372ae [12] C.-Y. Hsu, J.-W. Yeh, S.-K. Chen, T.-T. Shun, Wear resistance and high-  temperature compression strength of fcc cuconicral0.5fe alloy with boron  addition, Metallurgical and Materials Transactions A 35 (5) (2004) 1465–1469,  https://doi.org/10.1007/s11661-004-0254-x.","actamat.2018.01.002.http://www.sciencedirect.com/science/article/pii/S135  9645418300338 [10] Y. Cai, G. Wang, Y. Ma, Z. Cao, X. Meng, High hardness dual-phase high entropy  alloy thin films produced by interface alloying, Scr Mater 162 (2019) 281–285,  https://doi.org/10.1016/j.scriptamat.2018.11.004.http://www.sciencedirect.co  m/science/article/pii/S1359646218306857 [11] P.-K. Huang, J.-W. Yeh, T.-T. Shun, S.-K. Chen, Multi-principal-element alloys  with improved oxidation and wear resistance for thermal spray coating, Adv Eng  Mater 6 (1) (2004) 74–78.https://www.scopus.com/inward/record.uri?eid=2-s2  .0-1642324318&partnerID=40&md5=3cd7f0900c67f4654c958e7c949372ae [12] C.-Y. Hsu, J.-W. Yeh, S.-K. Chen, T.-T. Shun, Wear resistance and high-  temperature compression strength of fcc cuconicral0.5fe alloy with boron  addition, Metallurgical and Materials Transactions A 35 (5) (2004) 1465–1469,  https://doi.org/10.1007/s11661-004-0254-x.",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
"[13] N. Kumar, M. Fusco, M. Komarasamy, R. Mishra, M. Bourham, K. Murty,  Understanding effect of 3.5 wt. corrosion of al0.1cocrfeni high-entropy alloy,  J. Nucl. Mater. 495 (2017) 154–163, https://doi.org/10.1016/j.","Mater. 495 (2017) 154–163, https://doi.org/10.1016/j.",60/10.1016/j.actamat.2022.118511,"
Aluminum-cobalt-crime high-entropy alloy","
None","
eV",1,0,1
"[20] D.F. Rojas, H. Li, O.K. Orhan, C. Shao, J.D. Hogan, M. Ponga, Mechanical and  microstructural properties of a cocrfe0.75nimo0.3nb0.125 high-entropy alloy  additively manufactured via cold-spray, J Alloys Compd 893 (2022) 162309,  https://doi.org/10.1016/j.jallcom.2021.162309.https://www.sciencedirect.co  m/science/article/pii/S0925838821037191 [21] O.K. Orhan, M. Isiet, L. Caparini, M. Ponga, Exploring the compositional space of  high-entropy alloys for cost-effective high-temperature applications, Front. Mater  8 (2022), https://doi.org/10.3389/fmats.2021.816610.https://www.frontiersin.","Mater  8 (2022), https://doi.org/10.3389/fmats.2021.816610.https://www.frontiersin.",60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"195–221,  https://doi.org/10.1016/B978-0-08-056033-5.00007-0.https://www.sciencedi  rect.com/science/article/pii/B9780080560335000070 [23] K.-Y. Tsai, M.-H. Tsai, J.-W. Yeh, Sluggish diffusion in co-cr-fe-mn-ni high-  entropy alloys, Acta Mater 61 (13) (2013) 4887–4897, https://doi.org/10.1016/  j.actamat.2013.04.058.https://www.sciencedirect.com/science/article/pii/S135  9645413003431 [24] X. Zhang, Gold nanoparticles: recent advances in the biomedical applications,  Cell Biochem. Biophys 72 (3) (2015) 771–775, https://doi.org/10.1007/s12013-  015-0529-4.","Biophys 72 (3) (2015) 771–775, https://doi.org/10.1007/s12013-  015-0529-4.",60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"[25] T. Nagase, P.D. Rack, J.H. Noh, T. Egami, In-situ tem observation of structural  changes in nano-crystalline cocrcufeni multicomponent high-entropy alloy (hea)  under fast electron irradiation by high voltage electron microscopy (hvem),  Intermetallics 59 (2015) 32–42, https://doi.org/10.1016/j. intermet.2014.12.007.https://www.sciencedirect.com/science/article/pii/S09  66979514003112 [26] M. Dada, P. Popoola, S. Adeosun, N.R. Mathe, High Entropy Alloys for Aerospace  Applications, IntechOpen, 2019. [27] S.-q. Xia, Z. Wang, T.-f.","intermet.2014.12.007.https://www.sciencedirect.com/science/article/pii/S09  66979514003112 [26] M. Dada, P. Popoola, S. Adeosun, N.R. Mathe, High Entropy Alloys for Aerospace  Applications, IntechOpen, 2019. [27] S.-q. Xia, Z. Wang, T.-f.",60/10.1016/j.actamat.2022.118511,"
None","
None","
None",0,0,0
"Yang, Y. Zhang, Irradiation behavior in high entropy  alloys, J. Iron. Steel Res. Int 22 (10) (2015) 879–884, https://doi.org/10.1016/  S1006-706X(15)30084-4.","Int 22 (10) (2015) 879–884, https://doi.org/10.1016/  S1006-706X(15)30084-4.",60/10.1016/j.actamat.2022.118511,"
High entropy alloys","
None","
eV",1,0,1
"Pluri- and Trans-disciplinarity, Towards New  Modeling and Numerical Simulation Paradigms [30] P.G. Klemens, R.K. Williams, Thermal conductivity of metals and alloys,  International Metals Reviews 31 (1) (1986) 197–215, https://doi.org/10.1179/  imtr.1986.31.1.197. [31] J.M. Ziman, Principles of the theory of solids, 2, Cambridge University Press,  1972, https://doi.org/10.1017/CBO9781139644075.","[31] J.M. Ziman, Principles of the theory of solids, 2, Cambridge University Press,  1972, https://doi.org/10.1017/CBO9781139644075.",60/10.1016/j.actamat.2022.118511,"
Silicon (Si).","
None","
Electronvolts (eV).",1,0,1
"https://www.sciencedirect.com/science/article/pii/S1359645416303342 [34] F. Granberg, K. Nordlund, M.W. Ullah, K. Jin, C. Lu, H. Bei, L.M. Wang,  F. Djurabekova, W.J. Weber, Y. Zhang, Mechanism of radiation damage reduction  in equiatomic multicomponent single phase alloys, Phys. Rev. Lett. 116 (2016)  135504, https://doi.org/10.1103/PhysRevLett.116.135504.https://link.aps.","116 (2016)  135504, https://doi.org/10.1103/PhysRevLett.116.135504.https://link.aps.",60/10.1016/j.actamat.2022.118511,"
None","
None","
eV",0,0,1
