passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"7.  Eda, G.; Maier, S. A. Two-Dimensional Crystals:  Managing Light for Optoelectronics. Acs Nano 2013,  7, 5660-5665. 8.","Acs Nano 2013,  7, 5660-5665. 8.",83/10.1021/acs.jpcc.6b06828,"
None","
None","
None",0,0,0
"Sundaram, R. S.; Engel, M.; Lombardo, A.; Krupke,  R.; Ferrari, A. C.; Avouris, P.; Steiner, M.  Electroluminescence in Single Layer MoS2. Nano  Lett 2013, 13, 1416-1421. 10.","Nano  Lett 2013, 13, 1416-1421. 10.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
None","
eV",1,0,1
"Wang, H.; Yu, L.; Lee, Y.; Fang, W.; Hsu, A.; Herring,  P.; Chin, M.; Dubey, M.; Li, L.; Kong, J.; Palacios, T. In Large-scale 2D electronics based on single-layer  MoS2 grown by chemical vapor deposition, Electron  Devices Meeting (IEDM), 2012 IEEE International,  10-13 Dec. 2012; 2012; pp 4.6.1-4.6.4.  11.","In Large-scale 2D electronics based on single-layer  MoS2 grown by chemical vapor deposition, Electron  Devices Meeting (IEDM), 2012 IEEE International,  10-13 Dec. 2012; 2012; pp 4.6.1-4.6.4.  11.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
None","
eV",1,0,1
"Tsai, D.-S.; Liu, K.-K.; Lien, D.-H.; Tsai, M.-L.; Kang,  C.-F.; Lin, C.-A.; Li, L.-J.; He, J.-H. Few-Layer MoS2  with High Broadband Photogain and Fast Optical  Switching for Use in Harsh Environments.",Few-Layer MoS2  with High Broadband Photogain and Fast Optical  Switching for Use in Harsh Environments.,83/10.1021/acs.jpcc.6b06828,"
MoS2","
None","
eV",1,0,1
"Tsai, M.-L.; Su, S.-H.; Chang, J.-K.; Tsai, D.-S.; Chen,  C.-H.; Wu, C.-I.; Li, L.-J.; Chen, L.-J.; He, J.-H.  Monolayer MoS2 Heterojunction Solar Cells. Acs  Nano 2014, 8, 8317-8322. 15.","Acs  Nano 2014, 8, 8317-8322. 15.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
None","
eV",1,0,1
"Bernardi, M.; Palummo, M.; Grossman, J. C.  Extraordinary  Sunlight  Absorption  and  One  Nanometer  Thick  Photovoltaics  Using  Two- Dimensional Monolayer Materials. Nano Lett 2013,  13, 3664-3670. 16.","Nano Lett 2013,  13, 3664-3670. 16.",83/10.1021/acs.jpcc.6b06828,"
None","
None","
eV",0,0,1
"Nano Lett 2013,  13, 3664-3670. 16. Peng, B.; Ang, P. K.; Loh, K. P. Two-dimensional  dichalcogenides for light-harvesting applications.","Peng, B.; Ang, P. K.; Loh, K. P. Two-dimensional  dichalcogenides for light-harvesting applications.",83/10.1021/acs.jpcc.6b06828,"
None","
None","
eV",0,0,1
"Liu, K.-K.; Zhang, W.; Lee, Y.-H.; Lin, Y.-C.; Chang,  M.-T.; Su, C.-Y.; Chang, C.-S.; Li, H.; Shi, Y.; Zhang,  H.; Lai, C.-S.; Li, L.-J. Growth of Large-Area and  Highly Crystalline MoS2 Thin Layers on Insulating  Substrates. Nano Lett 2012, 12, 1538-1544. 27.","Nano Lett 2012, 12, 1538-1544. 27.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
None","
eV",1,0,1
"Lee, Y.-H.; Zhang, X.-Q.; Zhang, W.; Chang, M.-T.;  Lin, C.-T.; Chang, K.-D.; Yu, Y.-C.; Wang, J. T.-W.;  Chang, C.-S.; Li, L.-J.; Lin, T.-W. Synthesis of Large- Area MoS2 Atomic Layers with Chemical Vapor  Deposition. Adv Mater 2012, 24, 2320-2325. 28.","Adv Mater 2012, 24, 2320-2325. 28.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
None","
eV",1,0,1
"van der Zande, A. M.; Huang, P. Y.; Chenet, D. A.;  Berkelbach, T. C.; You, Y.; Lee, G.-H.; Heinz, T. F.;  Reichman, D. R.; Muller, D. A.; Hone, J. C. Grains  and  grain  boundaries  in  highly  crystalline  monolayer molybdenum disulphide. Nat Mater  2013, 12, 554-561.  31.","Nat Mater  2013, 12, 554-561.  31.",83/10.1021/acs.jpcc.6b06828,"
molybdenum disulphide","
31","
eV",1,1,1
"Azcatl, A.; McDonnell, S.; K. C., S.; Peng, X.; Dong,  H.; Qin, X.; Addou, R.; Mordi, G. I.; Lu, N.; Kim, J.;  Kim, M. J.; Cho, K.; Wallace, R. M. MoS2  functionalization  for  ultra-thin  atomic  layer  deposited dielectrics. Appl Phys Lett 2014, 104,  111601. 33.","Appl Phys Lett 2014, 104,  111601. 33.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
33","
eV",1,1,1
"Liu, Y.; Ghosh, R.; Wu, D.; Ismach, A.; Ruoff, R.; Lai,  K. Mesoscale Imperfections in MoS2 Atomic Layers9  Grown by a Vapor Transport Technique. Nano Lett  2014, 14, 4682-4686. 35.","Nano Lett  2014, 14, 4682-4686. 35.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
3.5","
eV",1,1,1
"Yin, J.; Li, X. M.; Yu, J.; Zhang, Z. H.; Zhou, J. X.; Guo,  W. L. Generating electricity by moving a droplet of  ionic liquid along graphene. Nat Nanotechnol 2014,  9, 378-383. 37.","Nat Nanotechnol 2014,  9, 378-383. 37.",83/10.1021/acs.jpcc.6b06828,"
Graphene","
37","
eV",1,1,1
"Zhou, W.; Zou, X.; Najmaei, S.; Liu, Z.; Shi, Y.; Kong,  J.; Lou, J.; Ajayan, P. M.; Yakobson, B. I.; Idrobo, J.- C. Intrinsic Structural Defects in Monolayer  Molybdenum Disulfide. Nano Lett 2013, 13, 2615- 2622. 38.","Nano Lett 2013, 13, 2615- 2622. 38.",83/10.1021/acs.jpcc.6b06828,"
Molybdenum disulfide","
38","
eV",1,1,1
"Grønborg, S. S.; Ulstrup, S.; Bianchi, M.; Dendzik,  M.; Sanders, C. E.; Lauritsen, J. V.; Hofmann, P.;  Miwa, J. A. Synthesis of Epitaxial Single-Layer MoS2  on Au(111). Langmuir 2015, 31, 9700-9706. 40.","Langmuir 2015, 31, 9700-9706. 40.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
40","
eV",1,1,1
"Langmuir 2015, 31, 9700-9706. 40. Conley, H. J.; Wang, B.; Ziegler, J. I.; Haglund, R. F.;  Pantelides, S. T.; Bolotin, K. I. Bandgap Engineering  of Strained Monolayer and Bilayer MoS2.","Conley, H. J.; Wang, B.; Ziegler, J. I.; Haglund, R. F.;  Pantelides, S. T.; Bolotin, K. I. Bandgap Engineering  of Strained Monolayer and Bilayer MoS2.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
4.0","
eV",1,1,1
"Conley, H. J.; Wang, B.; Ziegler, J. I.; Haglund, R. F.;  Pantelides, S. T.; Bolotin, K. I. Bandgap Engineering  of Strained Monolayer and Bilayer MoS2. Nano Lett  2013, 13, 3626-3630. 41.","Nano Lett  2013, 13, 3626-3630. 41.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
41","
eV",1,1,1
"Hui, Y. Y.; Liu, X.; Jie, W.; Chan, N. Y.; Hao, J.; Hsu,  Y.-T.; Li, L.-J.; Guo, W.; Lau, S. P. Exceptional  Tunability of Band Energy in a Compressively  Strained Trilayer MoS2 Sheet. Acs Nano 2013, 7,  7126-7131. 44.","Acs Nano 2013, 7,  7126-7131. 44.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
44","
eV",1,1,1
"Acs Nano 2013, 7,  7126-7131. 44. Zhu, B. R.; Chen, X.; Cui, X. D. Exciton Binding  Energy of Monolayer WS2.","Zhu, B. R.; Chen, X.; Cui, X. D. Exciton Binding  Energy of Monolayer WS2.",83/10.1021/acs.jpcc.6b06828,"
WS2","
None","
eV",1,0,1
"Nan, H.; Wang, Z.; Wang, W.; Liang, Z.; Lu, Y.; Chen,  Q.; He, D.; Tan, P.; Miao, F.; Wang, X.; Wang, J.; Ni,  Z. Strong Photoluminescence Enhancement of  MoS2 through Defect Engineering and Oxygen  Bonding.",Strong Photoluminescence Enhancement of  MoS2 through Defect Engineering and Oxygen  Bonding.,83/10.1021/acs.jpcc.6b06828,"
MoS2","
None","
eV",1,0,1
"Strong Photoluminescence Enhancement of  MoS2 through Defect Engineering and Oxygen  Bonding. Acs Nano 2014, 8, 5738-5745. 47.","Acs Nano 2014, 8, 5738-5745. 47.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
47","
eV",1,1,1
"Chow, P. K.; Jacobs-Gedrim, R. B.; Gao, J.; Lu, T.-M.;  Yu, B.; Terrones, H.; Koratkar, N. Defect-Induced  Photoluminescence in Monolayer Semiconducting  Transition Metal Dichalcogenides. Acs Nano 2015,  9, 1520-1527. 48.","Acs Nano 2015,  9, 1520-1527. 48.",83/10.1021/acs.jpcc.6b06828,"
Transition metal dichalcogenides","
48","
eV",1,1,1
"Acs Nano 2015,  9, 1520-1527. 48. Qi, Z.; Cao, P.; Park, H. S. Density functional theory  calculation of edge stresses in monolayer MoS2.","Qi, Z.; Cao, P.; Park, H. S. Density functional theory  calculation of edge stresses in monolayer MoS2.",83/10.1021/acs.jpcc.6b06828,"
MoS2","
None","
eV",1,0,1
"Zhu, B. C., Xi; Cui, Xiaodong. Exciton Binding Energy  of Monolayer WS2.",Exciton Binding Energy  of Monolayer WS2.,83/10.1021/acs.jpcc.6b06828,"
WS2","
None","
eV",1,0,1
"Wang, B.; Puzyrev, Y. S.; Pantelides, S. T. Enhanced  chemical reactions of oxygen at grain boundaries in  polycrystalline graphene. Polyhedron 2013, 64, 158- 162. 58.","Polyhedron 2013, 64, 158- 162. 58.",83/10.1021/acs.jpcc.6b06828,"
Graphene","
58","
eV",1,1,1
"Polyhedron 2013, 64, 158- 162. 58. Smithe, K. K. H.; English, C. D.; Suryavanshi, S. V.;  Pop, E.","Smithe, K. K. H.; English, C. D.; Suryavanshi, S. V.;  Pop, E.",83/10.1021/acs.jpcc.6b06828,"
None","
None","
None",0,0,0
"Acs Nano 2010, 4, 2695-2700. 62. RadisavljevicB; RadenovicA; BrivioJ; GiacomettiV;  KisA. Single-layer MoS2 transistors.",RadisavljevicB; RadenovicA; BrivioJ; GiacomettiV;  KisA. Single-layer MoS2 transistors.,83/10.1021/acs.jpcc.6b06828,"
MoS2","
None","
None",1,0,0
The fluorescence image of such beads is shown in Figure S2. Here the excitation  laser wavelength is 405nm.,Here the excitation  laser wavelength is 405nm.,83/10.1021/acs.jpcc.6b06828,"
None","
None","
None",0,0,0
The height profile along the black dash  is shown in the inset. (b) Raman spectroscopy of a CVD sample.,(b) Raman spectroscopy of a CVD sample.,83/10.1021/acs.jpcc.6b06828,"
None","
None","
None",0,0,0
"The metallic nature of the Mo-edge and the  excess electrons at the oxygen helps to screen the coulombic interaction in the exciton. References:    (1)  Henkelman, G.; Arnaldsson, A.; Jónsson, H.: A fast and robust algorithm for  Bader decomposition of charge density.","References:    (1)  Henkelman, G.; Arnaldsson, A.; Jónsson, H.: A fast and robust algorithm for  Bader decomposition of charge density.",83/10.1021/acs.jpcc.6b06828,"
MoO3","
None","
eV",1,0,1
The method relies on the variational properties of a force-constants functional with respect to the ﬁrst-order perturbation of the electronic charge density and on the localization of the deformation potential in the Wannier function basis. This allows for calculation of phonon dispersion curves free from convergence issues related to Brillouin zone sampling.,This allows for calculation of phonon dispersion curves free from convergence issues related to Brillouin zone sampling.,155/10.1103/PhysRevB.82.165111,"
None","
None","
eV",0,0,1
In addition our approach justify the use of the static screened potential in the calculation of the phonon linewidth due to decay in electron-hole pairs. We apply the method to the calculation of the phonon dispersion and electron-phonon coupling in MgB2 and CaC6.,We apply the method to the calculation of the phonon dispersion and electron-phonon coupling in MgB2 and CaC6.,155/10.1103/PhysRevB.82.165111,"
MgB2","
None","
eV",1,0,1
"In metals, at low temperatures, EP coupling can generate a supercon- ducting state in which electrons move with no electrical resistance3. It also can increase the eﬀective mass of the carriers so much that the system is driven from a metallic to an insulating state, as it happens in case of polaronic or Peierls instabilities4.","It also can increase the eﬀective mass of the carriers so much that the system is driven from a metallic to an insulating state, as it happens in case of polaronic or Peierls instabilities4.",155/10.1103/PhysRevB.82.165111,"
None","
None","
None",0,0,0
"Solid-state text-books1,16 and ﬁrst- principles calculations of the phonon dispersion7,9,17–19, usually treat only the adiabatic/static case, since it is commonly assumed that the adiabatic phonon frequen- cies coincide with the non-adiabatic ones. In insulators, where the fundamental energy gap be- tween the electronic ground state and the ﬁrst available excited state is much larger than the phonon energy, the adiabatic/static approximation is well justiﬁed.","In insulators, where the fundamental energy gap be- tween the electronic ground state and the ﬁrst available excited state is much larger than the phonon energy, the adiabatic/static approximation is well justiﬁed.",155/10.1103/PhysRevB.82.165111,"
Insulators","
None","
eV",1,0,1
"As usual we have assumed the Hartree and exchange- correlation Kernel to be instantaneous (real in ω space). Substitution of Eq. 14 in Eq. 12 leads to: CIJ(ω, T ) = 2 Nk(T ) X ki,k′j (fki(T ) −fk′j(T )) × ⟨ψk′j|δVSCF(r, ω)/δuI|ψki⟩⟨ψki|δVext(r)/δuJ|ψk′j⟩ ǫki −ǫk′j + ω + iη + Z n0(r)δ2Vext(r) δuJδuI dr.","Substitution of Eq. 14 in Eq. 12 leads to: CIJ(ω, T ) = 2 Nk(T ) X ki,k′j (fki(T ) −fk′j(T )) × ⟨ψk′j|δVSCF(r, ω)/δuI|ψki⟩⟨ψki|δVext(r)/δuJ|ψk′j⟩ ǫki −ǫk′j + ω + iη + Z n0(r)δ2Vext(r) δuJδuI dr.",155/10.1103/PhysRevB.82.165111,"
None","
None","
eV",0,0,1
"We now ﬁrst add and subtract CIJ(0, Tph) (the stan- dard linear-response adiabatic self-consistent force con- stants) in the left member of Eq. 21, and then perform a Fourier transform to obtain: ˜Csr(q, ω, T0) = Πsr(q, ω, T0) + +Csr(q, 0, Tph) (22) where Πsr(q, ω, T0) = = 2 Nk(T0) Nk(T0) X kij fki(T0) −fk+qj(T0) ǫki −ǫk+qj + ω + iη × ds ij(k, k + q)dr ji(k + q, k) − 2 Nk(Tph) Nk(Tph) X kij fki(Tph) −fk+qj(Tph) ǫki −ǫk+qj × ds ij(k, k + q)dr ji(k + q, k) (23) with the following deﬁnition of the deformation potential matrix element ds mn(k + q, k) = ⟨k + qm|δvSCF δuqs |kn⟩ (24) and where |kn⟩is the periodic part of the Bloch wave- function, i.e. |ψkn⟩= eik·r|kn⟩/√Nk, and uqs is the Fourier transform of the phonon displacement uLs. The integration in Eq. 24 is understood to be on the unit cell.",The integration in Eq. 24 is understood to be on the unit cell.,155/10.1103/PhysRevB.82.165111,"
None","
None","
Electronvolts (eV).",0,0,1
"These two shortcomings are absent if the approximated force-constants matrix in Eq. 21 is used. Indeed the imaginary part of Eq. 21 is: Im( ˜CIJ(ω, T )) = 2π Nk(T ) X ki,k′j (fki(T ) −fk′j(T )) ×⟨ψk′j|δVSCF(r, 0) δuI |ψki⟩⟨ψki|δVSCF(r, 0) δuJ |ψk′j⟩ ×δ(ǫki −ǫk′j + ω) (27) with an error quadratic in |n1 I(r, ω) −n1 I(r, 0)|.","Indeed the imaginary part of Eq. 21 is: Im( ˜CIJ(ω, T )) = 2π Nk(T ) X ki,k′j (fki(T ) −fk′j(T )) ×⟨ψk′j|δVSCF(r, 0) δuI |ψki⟩⟨ψki|δVSCF(r, 0) δuJ |ψk′j⟩ ×δ(ǫki −ǫk′j + ω) (27) with an error quadratic in |n1 I(r, ω) −n1 I(r, 0)|.",155/10.1103/PhysRevB.82.165111,"
None","
None","
eV",0,0,1
"In the presence of electron-electron interaction our for- malism justify the replacement of the derivative of the bare external potential by the derivative of the static screened potential VSCF(r, 0) in the Fermi golden rule, with a well controlled error. Under certain conditions illustrated in Refs.",Under certain conditions illustrated in Refs.,155/10.1103/PhysRevB.82.165111,"
None","
None","
eV",0,0,1
"It is crucial to note that the periodic parts |kn⟩and |k+qm⟩entering in ds mn(k+q, k) have to be exactly the same wavefunctions used for the Wannierization proce- dure. If this is not the case, spurious (unphysical) phases appear in the |kn⟩’s (i.e. a phase added by the diago- nalization routine or other computational reasons) and the localization properties of the Wannier functions in real space are completely lost.","If this is not the case, spurious (unphysical) phases appear in the |kn⟩’s (i.e. a phase added by the diago- nalization routine or other computational reasons) and the localization properties of the Wannier functions in real space are completely lost.",155/10.1103/PhysRevB.82.165111,"
None","
None","
None",0,0,0
"If this is not the case, spurious (unphysical) phases appear in the |kn⟩’s (i.e. a phase added by the diago- nalization routine or other computational reasons) and the localization properties of the Wannier functions in real space are completely lost. A way to enforce this condition is to use a uniform grid centered at Γ so that k + q = k′ + G with k′ still belonging to the original grid.",A way to enforce this condition is to use a uniform grid centered at Γ so that k + q = k′ + G with k′ still belonging to the original grid.,155/10.1103/PhysRevB.82.165111,"
None","
None","
eV",0,0,1
"(43) Note that since δǫF/δu0s transforms under symmetry op- eration as a force, it is diﬀerent from zero only for the atoms for which the internal coordinates are not ﬁxed by symmetry. For this reason, δǫF/δu0s is ﬁnite in CaC6, while it vanishes in MgB2.","For this reason, δǫF/δu0s is ﬁnite in CaC6, while it vanishes in MgB2.",155/10.1103/PhysRevB.82.165111,"
CaC6","
None","
eV",1,0,1
"Steps 4, 5, 6 of section II G can be repeated using Wan- nier functions to interpolate at ﬁxed phonon momentum q the quantity Πsr(q, ω, T0) to obtain Eq. 23. The ad- vantage of the Wannier-interpolation-based strategy with respect to the procedure explained in sec.",The ad- vantage of the Wannier-interpolation-based strategy with respect to the procedure explained in sec.,155/10.1103/PhysRevB.82.165111,"
None","
None","
eV",0,0,1
"Treating sepa- rately the two length scales permits to obtain converged phonon frequencies with respect to k-point sampling and electronic temperature, everywhere in the Brillouin zone. This procedure is similar to the treatment of long- range dipolar forces due to the Born eﬀective charges in polar semiconductors7,9.","This procedure is similar to the treatment of long- range dipolar forces due to the Born eﬀective charges in polar semiconductors7,9.",155/10.1103/PhysRevB.82.165111,"
Polar semiconductors","
None","
eV",1,0,1
"Such force constants are evaluated using a N w k k-point grid for the phonon momentum and an Nk(Tph) k-point grid for the electron momentum. 2. Calculate Πsr(q, 0, T∞) using the Wannier func- tions as described in section III C. 3.","2. Calculate Πsr(q, 0, T∞) using the Wannier func- tions as described in section III C. 3.",155/10.1103/PhysRevB.82.165111,"
Silicon","
None","
eV",1,0,1
"2. Calculate Πsr(q, 0, T∞) using the Wannier func- tions as described in section III C. 3. Use Eq. 45 to compute ˜Csr(q, 0, T∞) on the N w k phonon momentum grid. 4.","Use Eq. 45 to compute ˜Csr(q, 0, T∞) on the N w k phonon momentum grid. 4.",155/10.1103/PhysRevB.82.165111,"
Silicon","
None","
eV",1,0,1
"The solution of this inconsistency, has come with the discovery of two-band-superconductivity38 in MgB2. Two diﬀerent gaps develop on the σ and π bands of the boron sheets37.",Two diﬀerent gaps develop on the σ and π bands of the boron sheets37.,155/10.1103/PhysRevB.82.165111,"
MgB2","
Two","
eV",1,1,1
"In MgB2 the BZ-center phonon-frequency, measured by Raman spectroscopy, lies between the adiabatic and clean-limit-non-adiabatic phonon-frequency12 computed by DFT. Thus MgB2 is in the intermediate regime (see Sec.",Thus MgB2 is in the intermediate regime (see Sec.,155/10.1103/PhysRevB.82.165111,"
MgB2","
None","
eV",1,0,1
"Technical details Wannier-interpolation of the MgB2 band-structure is carried out using a N w k = 6×6×4 k-points grid centered at Γ using 5 Wannier functions starting from random projections. The Wannierized band structure is in excel- lent agreement with ﬁrst-principles calculation in a 1.5 eV region from the Fermi level, as shown in Fig. 1.","The Wannierized band structure is in excel- lent agreement with ﬁrst-principles calculation in a 1.5 eV region from the Fermi level, as shown in Fig. 1.",155/10.1103/PhysRevB.82.165111,"
MgB2","
1.5 eV","
eV",1,1,1
"When compared with the more converged calculations performed using Wannier- interpolation several diﬀerences are found. The largest deviation concerns the high-energy modes at ≈160−185 meV, in particular along ΓL.","The largest deviation concerns the high-energy modes at ≈160−185 meV, in particular along ΓL.",155/10.1103/PhysRevB.82.165111,"
None","
160-185 meV","
eV",0,1,1
"The Fourier-interpolated phonon branches are obtained from the dynamical matrices calculated on a N w k = 63 phonon grid, using Nk = 83 and Hermite-Gaussian smearing Tph = 0.05 Ryd. The Wannier interpolated bands are obtained on a N˜k = 403 and Hermitian-Gaussian smearing Tph = 0.01 Ryd.",The Wannier interpolated bands are obtained on a N˜k = 403 and Hermitian-Gaussian smearing Tph = 0.01 Ryd.,155/10.1103/PhysRevB.82.165111,"
None","
None","
eV",0,0,1
"Even at half-way to the zone border the correction is sizable and it can be easily measured with inelastic X-ray or Neutron scatter- ing experiments. In the case of CaC6 as the high-energy modes are weakly-coupled to electrons the non-adiabatic correction, even if large, probably does not aﬀect the critical temperature.","In the case of CaC6 as the high-energy modes are weakly-coupled to electrons the non-adiabatic correction, even if large, probably does not aﬀect the critical temperature.",155/10.1103/PhysRevB.82.165111,"
Calcium carbonate (CaC6)","
None","
eV",1,0,1
Our approach also justify the use of the static screened potential in the calculation of the phonon linewidth due to decay in electron-hole pairs. We apply the method to the calculation of the phonon dispersion and electron-phonon coupling in MgB2 and CaC6.,We apply the method to the calculation of the phonon dispersion and electron-phonon coupling in MgB2 and CaC6.,155/10.1103/PhysRevB.82.165111,"
MgB2","
None","
eV",1,0,1
"Phys. 73, 515 (2001) 8 S. Y. Savrasov and D. Y. Savrasov, Phys. Rev. B 54, 16487 (1996) 9 X. Gonze, C. Lee, Phys.","Rev. B 54, 16487 (1996) 9 X. Gonze, C. Lee, Phys.",155/10.1103/PhysRevB.82.165111,"
None","
None","
eV",0,0,1
"Rev. B 54, 16487 (1996) 9 X. Gonze, C. Lee, Phys. Rev. B 55, 10355 (1997) 10 F. Giustino, M. L. Cohen, and S. G. Louie, Phys.","Rev. B 55, 10355 (1997) 10 F. Giustino, M. L. Cohen, and S. G. Louie, Phys.",155/10.1103/PhysRevB.82.165111,"
None","
None","
eV",0,0,1
"Rev. B 55, 10355 (1997) 10 F. Giustino, M. L. Cohen, and S. G. Louie, Phys. Rev. B 76, 165108 (2007) 11 A. Eiguren and C. Ambrosch-Draxl, Phys.","Rev. B 76, 165108 (2007) 11 A. Eiguren and C. Ambrosch-Draxl, Phys.",155/10.1103/PhysRevB.82.165111,"
Silicon","
None","
eV",1,0,1
"28 N. Marzari and D. Vanderbilt, Phys. Rev. B 65, 035109 (2001) 29 P. B. Allen, Phys.","Rev. B 65, 035109 (2001) 29 P. B. Allen, Phys.",155/10.1103/PhysRevB.82.165111,"
Silicon","
None","
eV",1,0,1
"Rev. B 65, 035109 (2001) 29 P. B. Allen, Phys. Rev. B 6, 2577 (1972), P. B. Allen and R. Silberglitt, Phys.","Rev. B 6, 2577 (1972), P. B. Allen and R. Silberglitt, Phys.",155/10.1103/PhysRevB.82.165111,"
None","
None","
None",0,0,0
"30 Matteo Calandra and Francesco Mauri, Phys. Rev. B 71, 064501 (2005) 31 P. Giannozzi et al. J. Phys.: Condens.","Rev. B 71, 064501 (2005) 31 P. Giannozzi et al. J. Phys.: Condens.",155/10.1103/PhysRevB.82.165111,"
None","
None","
None",0,0,0
"35 J. M. An and W. E. Pickett , Phys. Rev. Lett. 86, 4366 (2001). 36 Y. Kong, O.V. Dolgov, O. Jepsen, and O.K. Andersen, Phys.","36 Y. Kong, O.V. Dolgov, O. Jepsen, and O.K. Andersen, Phys.",155/10.1103/PhysRevB.82.165111,"
Silicon","
None","
eV",1,0,1
"Rev. B 71, 064501 (2005). 42 Y. Kong, O. V. Dolgov, O. Jepsen, and O. K. Andersen, Phys.","42 Y. Kong, O. V. Dolgov, O. Jepsen, and O. K. Andersen, Phys.",155/10.1103/PhysRevB.82.165111,"
None","
None","
None",0,0,0
"46 T. E. Weller, M. Ellerby, S. S. Saxena, R. P. Smith and N. T. Skipper, Nat. Phys. 1, 39 (2005). 47 M. Calandra and F. Mauri, Phys. Rev. Lett.","47 M. Calandra and F. Mauri, Phys. Rev. Lett.",155/10.1103/PhysRevB.82.165111,"
Silicon","
None","
eV",1,0,1
"Rev. B 75, 020511 (2007) 49 J. Hlinka, I. Gregora, J. Pokorny, C. H´erold, N. Emery, J. F. Marˆech´e, and P. Lagrange Phys. Rev. B 76, 144512 (2007) 50 A. Mialitsin, J. S. Kim, R. K. Kremer, and G. Blumberg Phys.","Rev. B 76, 144512 (2007) 50 A. Mialitsin, J. S. Kim, R. K. Kremer, and G. Blumberg Phys.",155/10.1103/PhysRevB.82.165111,"
None","
None","
None",0,0,0
"Rev. B 76, 144512 (2007) 50 A. Mialitsin, J. S. Kim, R. K. Kremer, and G. Blumberg Phys. Rev. B 79, 064503 (2009) 51 Matteo Calandra and Francesco Mauri, Phys.","Rev. B 79, 064503 (2009) 51 Matteo Calandra and Francesco Mauri, Phys.",155/10.1103/PhysRevB.82.165111,"
Silicon","
None","
eV",1,0,1
"Rev. B 79, 064503 (2009) 51 Matteo Calandra and Francesco Mauri, Phys. Rev. B 74, 094507 (2006) 52 J. S. Kim, L. Boeri, R. K. Kremer, and F. S. Razavi Phys.","Rev. B 74, 094507 (2006) 52 J. S. Kim, L. Boeri, R. K. Kremer, and F. S. Razavi Phys.",155/10.1103/PhysRevB.82.165111,"
None","
None","
eV",0,0,1
"54 M. d’Avezac, N. Marzari and F. Mauri, Phys. Rev. B 76, 165122 (2007)","Rev. B 76, 165122 (2007)",155/10.1103/PhysRevB.82.165111,"
None","
None","
None",0,0,0
"Finally, the prospects and key  challenges faced by the field in advancing the development of perovskite-inspired materials  towards realization in commercial devices is discussed. Keywords: Lead-halide perovskites, perovskite-inspired materials, materials discovery,  chemical descriptors, selection metrics, photovoltaic efficiency, materials design, point  defects, non-radiative recombination, transition levels, carrier capture, defect tolerance, defect  calculations, defect formation energy, supercell approach, Density Functional Theory (DFT),  plane-wave DFT, design principles, high-throughput screening, photovoltaics, nanocrystals,  chemical vapor deposition, solution processing, physical vapor deposition, photovoltaics, light- emitting diodes, photocatalysts, radiation detectors, thin film transistors, memristors    1.","Keywords: Lead-halide perovskites, perovskite-inspired materials, materials discovery,  chemical descriptors, selection metrics, photovoltaic efficiency, materials design, point  defects, non-radiative recombination, transition levels, carrier capture, defect tolerance, defect  calculations, defect formation energy, supercell approach, Density Functional Theory (DFT),  plane-wave DFT, design principles, high-throughput screening, photovoltaics, nanocrystals,  chemical vapor deposition, solution processing, physical vapor deposition, photovoltaics, light- emitting diodes, photocatalysts, radiation detectors, thin film transistors, memristors    1.",123/10.1088/1361-6528/abcf6d,"
Lead-halide perovskites","
None","
None",1,0,0
"Tandems between LHP top-cells and silicon bottom-cells have already  reached a certified efficiency of 29.1% after only 6 years of development [10, 11]. The LHP  band gap can be easily tuned over a wide range through manipulation of the composition.",The LHP  band gap can be easily tuned over a wide range through manipulation of the composition.,123/10.1088/1361-6528/abcf6d,"
LHP","
None","
eV",1,0,1
"Overview of this Topical Review, which covers computational investigations into  defect tolerance and tools developed for the screening of perovskite-inspired materials (PIMs),  the properties of the materials developed and how they can be grown, and their applications in  photovoltaics and beyond. Reprinted with permission from Ref.",Reprinted with permission from Ref.,123/10.1088/1361-6528/abcf6d,"
Perovskite-inspired materials (PIMs)","
None","
eV",1,0,1
"Moreover, application of inexpensive charge neutrality, valency and  electronegativity filters to remove chemically-implausible materials can reduce the  combinatorial search space by two orders of magnitude [34]. A prerequisite for a viable candidate material is that it be synthesizable and (meta-)stable.",A prerequisite for a viable candidate material is that it be synthesizable and (meta-)stable.,123/10.1088/1361-6528/abcf6d,"
None","
None","
eV",0,0,1
