passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"Ge-based perovskite precipitates can be dissolved into DMF to make solutions, and thin  films can be fabricated via one-step methods [141] or by using solution engineering methods [139] to improve the film qualities. Unsatisfactory solubility of the precursors in polar solvents  is a limiting factor of synthesizing Ge-based perovskites, which may lead to poorer film  qualities [141].    CsGeI3, MAGeI3, and FAGeI3 have direct band gaps varying from 1.6-2.35 eV with increasing  A cation size [141].","Unsatisfactory solubility of the precursors in polar solvents  is a limiting factor of synthesizing Ge-based perovskites, which may lead to poorer film  qualities [141].    CsGeI3, MAGeI3, and FAGeI3 have direct band gaps varying from 1.6-2.35 eV with increasing  A cation size [141].",123/10.1088/1361-6528/abcf6d,Ge-based perovskite,None,None,0,0,0
"For example,  Cs2AgBiBr6, which is the most common double perovskite explored experimentally, has an  SLME of 7.9% [46]. Band gaps of double perovskites range from around 2 to 3.4 eV [148],  which are too large for PV applications.","Band gaps of double perovskites range from around 2 to 3.4 eV [148],  which are too large for PV applications.",123/10.1088/1361-6528/abcf6d,Double Perovskites (range),2 - 3.4,eV,0,1,1
"For example,  Cs2AgBiBr6, which is the most common double perovskite explored experimentally, has an  SLME of 7.9% [46]. Band gaps of double perovskites range from around 2 to 3.4 eV [148],  which are too large for PV applications.","Band gaps of double perovskites range from around 2 to 3.4 eV [148],  which are too large for PV applications.",123/10.1088/1361-6528/abcf6d,Cs2AgBiBr6,None,None,0,0,0
"In addition, Li et al. showed  that band gap bowing occurs in Cs2Ag(SbxBi1-x)Br6 [79]. The alloy double perovskites  exhibited a band gap value of 2.08 eV at x = 0.9, which is smaller than Cs2AgSbBr6 (2.18 eV)49 and Cs2AgBiBr6 (2.25 eV).","The alloy double perovskites  exhibited a band gap value of 2.08 eV at x = 0.9, which is smaller than Cs2AgSbBr6 (2.18 eV)49 and Cs2AgBiBr6 (2.25 eV).",123/10.1088/1361-6528/abcf6d,Alloy Double Perovskites (x = 0.9),2.08,eV,0,1,1
"In addition, Li et al. showed  that band gap bowing occurs in Cs2Ag(SbxBi1-x)Br6 [79]. The alloy double perovskites  exhibited a band gap value of 2.08 eV at x = 0.9, which is smaller than Cs2AgSbBr6 (2.18 eV)49 and Cs2AgBiBr6 (2.25 eV).","The alloy double perovskites  exhibited a band gap value of 2.08 eV at x = 0.9, which is smaller than Cs2AgSbBr6 (2.18 eV)49 and Cs2AgBiBr6 (2.25 eV).",123/10.1088/1361-6528/abcf6d,Cs2AgSbBr6,2.18,eV,0,1,1
"In addition, Li et al. showed  that band gap bowing occurs in Cs2Ag(SbxBi1-x)Br6 [79]. The alloy double perovskites  exhibited a band gap value of 2.08 eV at x = 0.9, which is smaller than Cs2AgSbBr6 (2.18 eV)49 and Cs2AgBiBr6 (2.25 eV).","The alloy double perovskites  exhibited a band gap value of 2.08 eV at x = 0.9, which is smaller than Cs2AgSbBr6 (2.18 eV)49 and Cs2AgBiBr6 (2.25 eV).",123/10.1088/1361-6528/abcf6d,Cs2AgBiBr6,2.25,eV,1,1,1
"In addition, Li et al. showed  that band gap bowing occurs in Cs2Ag(SbxBi1-x)Br6 [79]. The alloy double perovskites  exhibited a band gap value of 2.08 eV at x = 0.9, which is smaller than Cs2AgSbBr6 (2.18 eV)49 and Cs2AgBiBr6 (2.25 eV).","The alloy double perovskites  exhibited a band gap value of 2.08 eV at x = 0.9, which is smaller than Cs2AgSbBr6 (2.18 eV)49 and Cs2AgBiBr6 (2.25 eV).",123/10.1088/1361-6528/abcf6d,Cs2Ag(SbxBi1-x)Br6,None,None,0,0,0
"3.4 Chalcogenide perovskites  Chalcogenide perovskites also have the ABX3 chemical formula, but have the X-site anions  replaced by S2-. Owing to their stable crystal structure and smaller band gaps (1.5-2 eV),  BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.","Owing to their stable crystal structure and smaller band gaps (1.5-2 eV),  BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.",123/10.1088/1361-6528/abcf6d,BaZrS3,1.5-2,eV,0,1,1
"3.4 Chalcogenide perovskites  Chalcogenide perovskites also have the ABX3 chemical formula, but have the X-site anions  replaced by S2-. Owing to their stable crystal structure and smaller band gaps (1.5-2 eV),  BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.","Owing to their stable crystal structure and smaller band gaps (1.5-2 eV),  BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.",123/10.1088/1361-6528/abcf6d,SrZrS3,1.5-2,eV,0,1,1
"3.4 Chalcogenide perovskites  Chalcogenide perovskites also have the ABX3 chemical formula, but have the X-site anions  replaced by S2-. Owing to their stable crystal structure and smaller band gaps (1.5-2 eV),  BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.","Owing to their stable crystal structure and smaller band gaps (1.5-2 eV),  BaZrS3, SrZrS3, LaYS3 are materials investigated most among chalcogenide perovskites.",123/10.1088/1361-6528/abcf6d,LaYS3,1.5-2,eV,0,1,1
"I2 was introduced in this method to act as a catalyst to enhances the reactivity of  transition metals. Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.","Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.",123/10.1088/1361-6528/abcf6d,BaZrS3,1.75-1.85,eV,0,1,1
"I2 was introduced in this method to act as a catalyst to enhances the reactivity of  transition metals. Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.","Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.",123/10.1088/1361-6528/abcf6d,None (related to I2 or transition metals),None,None,0,0,0
"I2 was introduced in this method to act as a catalyst to enhances the reactivity of  transition metals. Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.","Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.",123/10.1088/1361-6528/abcf6d,,None,None,0,0,0
"I2 was introduced in this method to act as a catalyst to enhances the reactivity of  transition metals. Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.","Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.",123/10.1088/1361-6528/abcf6d,"**Note:** Since the question asked for a single table, but the text implies two separate pieces of information (one with a value and one without), the ""None"" row is included to address the lack of data for I2 and transition metals. If you'd like to exclude it for clarity:",None,None,0,0,0
"I2 was introduced in this method to act as a catalyst to enhances the reactivity of  transition metals. Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.","Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.",123/10.1088/1361-6528/abcf6d,,None,None,0,0,0
"I2 was introduced in this method to act as a catalyst to enhances the reactivity of  transition metals. Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.","Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.",123/10.1088/1361-6528/abcf6d,**Material**,**Value**,**Unit**,0,1,1
"I2 was introduced in this method to act as a catalyst to enhances the reactivity of  transition metals. Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.","Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.",123/10.1088/1361-6528/abcf6d,---,---,---,0,1,1
"I2 was introduced in this method to act as a catalyst to enhances the reactivity of  transition metals. Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.","Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range.",123/10.1088/1361-6528/abcf6d,BaZrS3,1.75-1.85,eV,0,1,1
"Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range. Ti-alloying  has been found to effectively reduce the band gap of BaZrS3 to 1.51 eV [166], resulting a  theoretical conversion efficiency up to 32%.","Ti-alloying  has been found to effectively reduce the band gap of BaZrS3 to 1.51 eV [166], resulting a  theoretical conversion efficiency up to 32%.",123/10.1088/1361-6528/abcf6d,BaZrS3 (orig),1.75-1.85,eV,1,1,1
"Experimentally, BaZrS3 has direct band gaps of 1.75-1.85 eV [26, 164] with  large absorption coefficients was on the order of 105 cm-1 from UV to visible range. Ti-alloying  has been found to effectively reduce the band gap of BaZrS3 to 1.51 eV [166], resulting a  theoretical conversion efficiency up to 32%.","Ti-alloying  has been found to effectively reduce the band gap of BaZrS3 to 1.51 eV [166], resulting a  theoretical conversion efficiency up to 32%.",123/10.1088/1361-6528/abcf6d,BaZrS3 (Ti-alloyed),1.51,eV,0,1,1
"A similar synthesis process was  conducted by heating Sr, Zr powders and sulfur at 850 and 1000 ℃ for 3 weeks to prepare α- SrZrS3 and β-SrZrS3, respectively [169]. α-SrZrS3 and β-SrZrS3 individually exhibits a direct  band gap of around 1.53 and 2.05-2.13 eV, and both phases have large absorption coefficients  on the order of 104 −105 cm-1 in the UV to visible range [26, 165].","α-SrZrS3 and β-SrZrS3 individually exhibits a direct  band gap of around 1.53 and 2.05-2.13 eV, and both phases have large absorption coefficients  on the order of 104 −105 cm-1 in the UV to visible range [26, 165].",123/10.1088/1361-6528/abcf6d,α-SrZrS3,around 1.53,eV,0,1,1
"A similar synthesis process was  conducted by heating Sr, Zr powders and sulfur at 850 and 1000 ℃ for 3 weeks to prepare α- SrZrS3 and β-SrZrS3, respectively [169]. α-SrZrS3 and β-SrZrS3 individually exhibits a direct  band gap of around 1.53 and 2.05-2.13 eV, and both phases have large absorption coefficients  on the order of 104 −105 cm-1 in the UV to visible range [26, 165].","α-SrZrS3 and β-SrZrS3 individually exhibits a direct  band gap of around 1.53 and 2.05-2.13 eV, and both phases have large absorption coefficients  on the order of 104 −105 cm-1 in the UV to visible range [26, 165].",123/10.1088/1361-6528/abcf6d,β-SrZrS3,2.05-2.13,eV,0,1,1
Crovetto et al. showed that the introduction of O2 at the first step could result in LaY  films with improved morphology and fewer impurities. LaYS3 thin films were found to display  a band gap of 2 eV with absorption coefficients on the order of 104 −105 cm-1 in the UV to  visible range [26].,LaYS3 thin films were found to display  a band gap of 2 eV with absorption coefficients on the order of 104 −105 cm-1 in the UV to  visible range [26].,123/10.1088/1361-6528/abcf6d,LaYS3,2,eV,1,1,1
"Copyright 2017 American Chemical Society. Although A3B2X9 materials generally have wide band gaps larger than 1.9 eV, large absorption  coefficients of up to 105 cm-1 in the UV-visible region (wavelength < 600 nm) have been  presented in some of them (e.g., Cs3Sb2I9 and MA3Bi2I9 [172, 173]).","Although A3B2X9 materials generally have wide band gaps larger than 1.9 eV, large absorption  coefficients of up to 105 cm-1 in the UV-visible region (wavelength < 600 nm) have been  presented in some of them (e.g., Cs3Sb2I9 and MA3Bi2I9 [172, 173]).",123/10.1088/1361-6528/abcf6d,None,1.9,eV,0,1,1
"In addition, materials in  distinct phases can also demonstrate different band gap characteristic. For instance, it has been  shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an  indirect band gap of 2.4 eV [172].","For instance, it has been  shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an  indirect band gap of 2.4 eV [172].",123/10.1088/1361-6528/abcf6d,2D Cs3Sb2I9 (direct),2.05,eV,1,1,1
"In addition, materials in  distinct phases can also demonstrate different band gap characteristic. For instance, it has been  shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an  indirect band gap of 2.4 eV [172].","For instance, it has been  shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an  indirect band gap of 2.4 eV [172].",123/10.1088/1361-6528/abcf6d,0D Cs3Sb2I9 polymorph (indirect),2.4,eV,1,1,1
"For instance, it has been  shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an  indirect band gap of 2.4 eV [172]. In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap  of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal  structures [185].","In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap  of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal  structures [185].",123/10.1088/1361-6528/abcf6d,2D Cs3Sb2I9 (direct),2.05,eV,1,1,1
"For instance, it has been  shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an  indirect band gap of 2.4 eV [172]. In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap  of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal  structures [185].","In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap  of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal  structures [185].",123/10.1088/1361-6528/abcf6d,0D Cs3Sb2I9 (indirect),2.4,eV,0,1,1
"For instance, it has been  shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an  indirect band gap of 2.4 eV [172]. In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap  of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal  structures [185].","In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap  of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal  structures [185].",123/10.1088/1361-6528/abcf6d,2D Cs3Bi2I6Br3,2.03,eV,0,1,1
"For instance, it has been  shown that 2D Cs3Sb2I9 exhibits a direct band gap of 2.05 eV, while its 0D polymorph has an  indirect band gap of 2.4 eV [172]. In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap  of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal  structures [185].","In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap  of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal  structures [185].",123/10.1088/1361-6528/abcf6d,0D Cs3Bi2I9,2.2,eV,1,1,1
"In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap  of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal  structures [185]. A gradual decrease in band gap from over 2.6 eV to 2.06 eV has been observed  in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9-xIx).",A gradual decrease in band gap from over 2.6 eV to 2.06 eV has been observed  in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9-xIx).,123/10.1088/1361-6528/abcf6d,2D Cs3Bi2I6Br3,2.03,eV,0,1,1
"In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap  of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal  structures [185]. A gradual decrease in band gap from over 2.6 eV to 2.06 eV has been observed  in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9-xIx).",A gradual decrease in band gap from over 2.6 eV to 2.06 eV has been observed  in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9-xIx).,123/10.1088/1361-6528/abcf6d,0D Cs3Bi2I9,2.2,eV,1,1,1
"In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap  of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal  structures [185]. A gradual decrease in band gap from over 2.6 eV to 2.06 eV has been observed  in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9-xIx).",A gradual decrease in band gap from over 2.6 eV to 2.06 eV has been observed  in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9-xIx).,123/10.1088/1361-6528/abcf6d,0D Cs3Bi2Br9,>2.6,eV,0,1,1
"In addition, 2D Cs3Bi2I6Br3 also shows a reduced band gap  of 2.03 eV compared with that of 0D Cs3Bi2I9 (2.2 eV), which is related to a transition in crystal  structures [185]. A gradual decrease in band gap from over 2.6 eV to 2.06 eV has been observed  in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9-xIx).",A gradual decrease in band gap from over 2.6 eV to 2.06 eV has been observed  in 0D Cs3Bi2Br9 when alloyed with iodide (Cs3Bi2Br9-xIx).,123/10.1088/1361-6528/abcf6d,0D Cs3Bi2Br9-xIx (alloyed),2.06,eV,0,1,1
"Particularly, NaBiS2 quantum  dots (QDs) can be synthesized by the successive ion layer adsorption and reaction (SILAR)  technique [196], where QD sizes can be controlled by different concentrations of the precursor  solution. NaBiS2 has been found to have an indirect band gap of about 1.2-1.45 eV, in  agreement with computations [25].","NaBiS2 has been found to have an indirect band gap of about 1.2-1.45 eV, in  agreement with computations [25].",123/10.1088/1361-6528/abcf6d,NaBiS2,1.2-1.45,eV,1,0,1
"Also, NaSbS2 QDs can be deposited on the mesoporous TiO2 electrodes via  Successive Ionic Layer Adsorption and Reaction (SILAR) followed by post-annealing  procedure [199]. NaSbS2 has an indirect band gap of around 1.5-1.8 eV along with large59 absorption coefficients of  about 104-105 cm-1 in the visible range [198, 199].","NaSbS2 has an indirect band gap of around 1.5-1.8 eV along with large59 absorption coefficients of  about 104-105 cm-1 in the visible range [198, 199].",123/10.1088/1361-6528/abcf6d,NaSbS2,1.5-1.8,eV,0,1,1
"Also, NaSbS2 QDs can be deposited on the mesoporous TiO2 electrodes via  Successive Ionic Layer Adsorption and Reaction (SILAR) followed by post-annealing  procedure [199]. NaSbS2 has an indirect band gap of around 1.5-1.8 eV along with large59 absorption coefficients of  about 104-105 cm-1 in the visible range [198, 199].","NaSbS2 has an indirect band gap of around 1.5-1.8 eV along with large59 absorption coefficients of  about 104-105 cm-1 in the visible range [198, 199].",123/10.1088/1361-6528/abcf6d,TiO2,None,None,0,0,0
"Recently, Akgul et al.  used air-stable precursors such as AgI and BiI3 dissolved in amines, and AgBiS2 NCs would  form after quickly injecting another sulphur-amine solution [205]. AgBiS2 has been found to  have indirect band gaps of about 1.15-2.7 eV, and exhibits high absorption coefficients of  around 104-105 cm-1 from visible to near-infrared range [203].","AgBiS2 has been found to  have indirect band gaps of about 1.15-2.7 eV, and exhibits high absorption coefficients of  around 104-105 cm-1 from visible to near-infrared range [203].",123/10.1088/1361-6528/abcf6d,AgBiS2,1.15-2.7,eV,0,1,1
"On the other hand, solvothermal [216] and hot injection  methods [217] can be also applied on the synthesis of CuSbS2 nanoparticles. This material has  been shown to have large absorption coefficients over 104 cm-1 in the visible region as well as  direct band gaps ranging from around 1.4-1.9 eV, depending on various deposition processes  [218–220].","This material has  been shown to have large absorption coefficients over 104 cm-1 in the visible region as well as  direct band gaps ranging from around 1.4-1.9 eV, depending on various deposition processes  [218–220].",123/10.1088/1361-6528/abcf6d,CuSbS2 nanoparticles,1.4-1.9,eV,0,1,1
"One main challenge within these methods is that several competitive phases61 may occur concomitantly, making pure phase CuSbSe2 can be obtained only under strictly  controlled environment [228, 230]. CuSbSe2 has direct band gaps of 1-1.2 eV [228], which is  close to the optimal band gap for single-junction solar cells.","CuSbSe2 has direct band gaps of 1-1.2 eV [228], which is  close to the optimal band gap for single-junction solar cells.",123/10.1088/1361-6528/abcf6d,CuSbSe2,1-1.2,eV,1,1,1
"InI films can be deposited by thermal evaporation [110], or fabricated from the melt [21], where  the In metal-I pellets mixture was placed into a quartz ampoule and heated at 400 ℃ for 12  hours to ensure the complete reaction into InI. Alternatively, Shah et al. used the Bridgman  method to grow InI single crystals by placing purified InI into a vertical furnace kept at 450 ℃  but with a sharp temperature drop at the bottom, where melted InI can crystallize as molten InI  moved down [237]. InI has a direct band gap of around 2 eV, which has been verified in  calculation and experiment [110].","InI has a direct band gap of around 2 eV, which has been verified in  calculation and experiment [110].",123/10.1088/1361-6528/abcf6d,InI,2,eV,1,1,1
"It is worth noting that BiI3 tends toward dissociation at 250-300 ℃ [243, 244], which  limits its synthesis to some extent. BiI3 has indirect band gaps of around 1.7-1.8 eV with large  absorption coefficients (>105 cm-1 above 2 eV) [239, 242].","BiI3 has indirect band gaps of around 1.7-1.8 eV with large  absorption coefficients (>105 cm-1 above 2 eV) [239, 242].",123/10.1088/1361-6528/abcf6d,BiI3,1.7-1.8,eV,0,1,1
"In addition, Mohan et al. also fabricated SbI3 films by  iodizing evaporated Sb films [250]. Kepinska et al. showed that SbI3 has a temperature  dependent indirect band gap [248], which is around 2.1 eV at room temperature.","Kepinska et al. showed that SbI3 has a temperature  dependent indirect band gap [248], which is around 2.1 eV at room temperature.",123/10.1088/1361-6528/abcf6d,SbI3,2.1,eV,1,1,1
"The preferred orientation of BiOI  films can then be changed from a/b-axis to c-axis, which results in a denser morphology. BiOI has an indirect band gap of 1.8-1.9 eV with absorption coefficients larger than 104cm−1  from UV to visible range [254, 258].","BiOI has an indirect band gap of 1.8-1.9 eV with absorption coefficients larger than 104cm−1  from UV to visible range [254, 258].",123/10.1088/1361-6528/abcf6d,BiOI,1.8-1.9,eV,0,1,1
"One key challenge of  depositing BiSI films is the competition from other Bi-S-I phases [267], which is verified from  the isothermal section of this ternary system. BiSI has a nearly direct band gap of around 1.6  eV with absorption coefficients of around 104 cm-1 in UV and visible range [261].",BiSI has a nearly direct band gap of around 1.6  eV with absorption coefficients of around 104 cm-1 in UV and visible range [261].,123/10.1088/1361-6528/abcf6d,BiSI,1.6,eV,1,1,1
"Due to the anisotropy of SbSI, it is still difficult to fabricate66 large-area and uniform single crystalline samples. SbSI has indirect band gaps of around 2 eV [270, 273], which may be blue-shifted when the temperature decreases [271].","SbSI has indirect band gaps of around 2 eV [270, 273], which may be blue-shifted when the temperature decreases [271].",123/10.1088/1361-6528/abcf6d,SbSI,2,eV,1,1,1
"However, planar Cs3Bi2I9 solar cells with CuI and spiro-OMeTAD as the HTL  were found to maintain only 57% and 28% of their initial PCEs, respectively after storing in a  constant temperature-humid chamber (temperature: 25 °C, relative humidity: 45%) for 38 days [175], which implies that the device stability may be influenced by the interactions between  transport layers and active layers. The factors limiting the performance of A3B2X9 material-based devices are the wide band gaps,  high exciton binding energies, poor film morphology, and the presence of deep defects.","The factors limiting the performance of A3B2X9 material-based devices are the wide band gaps,  high exciton binding energies, poor film morphology, and the presence of deep defects.",123/10.1088/1361-6528/abcf6d,A3B2X9,None,None,1,0,0
"In photocatalytic applications, the wider band gap of most perovskite-inspired materials is  advantageous. Murphy et al. found that the optimal band gap for solar-driven water splitting is  2.03 eV, which would enable a theoretical maximum solar-to-hydrogen conversion efficiency  of 16.8% [380].","Murphy et al. found that the optimal band gap for solar-driven water splitting is  2.03 eV, which would enable a theoretical maximum solar-to-hydrogen conversion efficiency  of 16.8% [380].",123/10.1088/1361-6528/abcf6d,"None (Note: ""perovskite-inspired materials"" is mentioned, but not a specific material; the band gap value 2.03 eV is for an optimal case, not specifically tied to perovskite-inspired materials in the context) 

Alternate answer if interpreted differently:
Perovskite-inspired materials",2.03,eV,0,1,1
"Therefore, in the case of water  splitting, the band gap needs to at least be equal to the difference in redox potentials for H+/H2  (hydrogen reduction) and O2/H2O (water oxidation). This has a value of 1.23 eV, but the  semiconductor band gap needs to be larger in order to account for thermodynamic losses (0.3- 0.4 eV) and overpotentials for fast reactions (0.4-0.6 eV).","This has a value of 1.23 eV, but the  semiconductor band gap needs to be larger in order to account for thermodynamic losses (0.3- 0.4 eV) and overpotentials for fast reactions (0.4-0.6 eV).",123/10.1088/1361-6528/abcf6d,None,"1.23 
*0.3 
*0.4 
*0.4 
*0.6 

(Note: Since you asked for a single value, but the text implies multiple values related to band gap considerations, I've listed all relevant numbers. If you strictly want a single answer and considering ""the **band gap**"" as the primary value mentioned in the context of water splitting requirements):

1.23",eV,0,1,1
"This has a value of 1.23 eV, but the  semiconductor band gap needs to be larger in order to account for thermodynamic losses (0.3- 0.4 eV) and overpotentials for fast reactions (0.4-0.6 eV). A band gap of  >1.9 eV therefore  should be used [374], indicating that many of the double perovskites, A3B2X9 compounds and  V-VI-VII compounds are suitable, particularly given their improved environmental stability97 compared to lead-halide perovskites (refer to Section 3).","A band gap of  >1.9 eV therefore  should be used [374], indicating that many of the double perovskites, A3B2X9 compounds and  V-VI-VII compounds are suitable, particularly given their improved environmental stability97 compared to lead-halide perovskites (refer to Section 3).",123/10.1088/1361-6528/abcf6d,None,1.23,eV,0,1,1
"This has a value of 1.23 eV, but the  semiconductor band gap needs to be larger in order to account for thermodynamic losses (0.3- 0.4 eV) and overpotentials for fast reactions (0.4-0.6 eV). A band gap of  >1.9 eV therefore  should be used [374], indicating that many of the double perovskites, A3B2X9 compounds and  V-VI-VII compounds are suitable, particularly given their improved environmental stability97 compared to lead-halide perovskites (refer to Section 3).","A band gap of  >1.9 eV therefore  should be used [374], indicating that many of the double perovskites, A3B2X9 compounds and  V-VI-VII compounds are suitable, particularly given their improved environmental stability97 compared to lead-halide perovskites (refer to Section 3).",123/10.1088/1361-6528/abcf6d,Semiconductor,"0.3-0.4, 0.4-0.6",eV,0,1,1
"This has a value of 1.23 eV, but the  semiconductor band gap needs to be larger in order to account for thermodynamic losses (0.3- 0.4 eV) and overpotentials for fast reactions (0.4-0.6 eV). A band gap of  >1.9 eV therefore  should be used [374], indicating that many of the double perovskites, A3B2X9 compounds and  V-VI-VII compounds are suitable, particularly given their improved environmental stability97 compared to lead-halide perovskites (refer to Section 3).","A band gap of  >1.9 eV therefore  should be used [374], indicating that many of the double perovskites, A3B2X9 compounds and  V-VI-VII compounds are suitable, particularly given their improved environmental stability97 compared to lead-halide perovskites (refer to Section 3).",123/10.1088/1361-6528/abcf6d,Double Perovskites/A3B2X9/V-VI-VII,>1.9,eV,0,1,1
"This has a value of 1.23 eV, but the  semiconductor band gap needs to be larger in order to account for thermodynamic losses (0.3- 0.4 eV) and overpotentials for fast reactions (0.4-0.6 eV). A band gap of  >1.9 eV therefore  should be used [374], indicating that many of the double perovskites, A3B2X9 compounds and  V-VI-VII compounds are suitable, particularly given their improved environmental stability97 compared to lead-halide perovskites (refer to Section 3).","A band gap of  >1.9 eV therefore  should be used [374], indicating that many of the double perovskites, A3B2X9 compounds and  V-VI-VII compounds are suitable, particularly given their improved environmental stability97 compared to lead-halide perovskites (refer to Section 3).",123/10.1088/1361-6528/abcf6d,Lead-Halide Perovskites,None,None,0,0,0
"This was achieved by reacting the SnS2 nanosheets with CsI dissolved in ethanol. The improvement in photocatalytic activity by forming Cs2SnI6 was attributed to the smaller  band gap of the vacancy-ordered perovskite (1.3 eV [383]), which led to an increased99 population of photogenerated carriers [381].","The improvement in photocatalytic activity by forming Cs2SnI6 was attributed to the smaller  band gap of the vacancy-ordered perovskite (1.3 eV [383]), which led to an increased99 population of photogenerated carriers [381].",123/10.1088/1361-6528/abcf6d,"Vacancy-ordered Perovskite (Cs2SnI6) 

(Note: Both names are mentioned in relation to each other, so I provided both for clarity, though ""Cs2SnI6"" is implied as the specific compound being referred to as a ""vacancy-ordered perovskite"")",1.3,eV,1,1,1
